lat,lon,month,nitrate
5.0,-80.0,12,13.16404
5.0,-55.0,12,4.910444444444444
5.0,-50.0,12,6.014814814814815
5.0,-45.0,12,0.12
5.0,-40.0,12,13.7045
5.0,-35.0,12,0.135
5.0,-20.0,12,12.965344827586208
5.0,-15.0,12,12.424172413793103
10.0,-100.0,12,19.405214285714287
10.0,-95.0,12,19.39473076923077
10.0,-70.0,12,3.7336206896551722
10.0,-65.0,12,3.335137931034483
10.0,-60.0,12,2.823888888888889
10.0,-55.0,12,2.1158333333333332
10.0,-50.0,12,5.458464285714285
10.0,-45.0,12,0.0
10.0,-20.0,12,15.965344827586208
15.0,-100.0,12,8.411190476190475
15.0,-70.0,12,1.3917857142857142
15.0,-55.0,12,2.2904
15.0,-50.0,12,2.1686551724137932
15.0,-30.0,12,7.186947368421052
15.0,-25.0,12,8.759541666666667
15.0,-20.0,12,19.543275862068967
20.0,-75.0,12,0.09595238095238094
20.0,-70.0,12,0.014857142857142857
20.0,-45.0,12,1.0644
20.0,-40.0,12,2.2771428571428567
20.0,-35.0,12,3.9465555555555554
20.0,-20.0,12,11.758947368421053
25.0,-95.0,12,5.944758620689655
25.0,-90.0,12,35.25214285714286
25.0,-85.0,12,1.0208333333333333
25.0,-80.0,12,0.027619047619047616
25.0,-75.0,12,0.030857142857142857
25.0,-45.0,12,1.9371052631578947
30.0,-80.0,12,2.7195862068965515
30.0,-75.0,12,1.4751851851851852
30.0,-65.0,12,0.6307586206896552
