Unnamed: 0,lat,long,month,year,t,s,oxygen,sst
,-10.5,-24.5,5,2011,,,,28.83060302734375
,-10.5,-24.5,5,2012,,,,28.9216015625
,-10.5,-24.5,5,2013,,,,28.6376806640625
,-10.5,-24.5,5,2014,,,,28.56243896484375
,-10.5,-24.5,5,2015,,,,28.6968798828125
,-10.5,-24.5,5,2016,,,,28.96588134765625
,-10.5,-24.5,5,2017,,,,28.76020263671875
,-10.5,-24.5,5,2018,,,,28.6805615234375
,-10.5,-24.5,5,2019,,,,28.371640625
,-10.5,-24.5,5,2020,,,,28.7177978515625
,-10.5,-24.5,5,2021,,,,28.9064990234375
,-10.5,-24.5,5,2022,,,,29.3341015625
,-10.5,-24.5,5,2023,,,,29.5131005859375
,-10.5,-24.5,6,2004,,,,27.36323974609375
,-10.5,-24.5,6,2005,,,,27.80028076171875
,-10.5,-24.5,6,2006,,,,28.32568115234375
,-10.5,-24.5,6,2007,,,,28.2196826171875
,-10.5,-24.5,6,2008,,,,27.7954833984375
,-10.5,-24.5,6,2009,,,,28.29372314453125
,-10.5,-24.5,6,2010,,,,28.8459619140625
,-10.5,-24.5,6,2011,,,,28.4697998046875
,-10.5,-24.5,6,2012,,,,28.122119140625
,-10.5,-24.5,6,2013,,,,27.90648193359375
,-10.5,-24.5,6,2014,,,,27.8666796875
,-10.5,-24.5,6,2015,,,,27.721240234375
,-10.5,-24.5,6,2016,,,,28.0992822265625
,-10.5,-24.5,6,2017,,,,28.2009619140625
,-10.5,-24.5,6,2018,,,,28.02971923828125
,-10.5,-24.5,6,2019,,,,27.588720703125
,-10.5,-24.5,6,2020,,,,28.3558984375
,-10.5,-24.5,6,2021,,,,28.14479736328125
,-10.5,-24.5,6,2022,,,,29.19000244140625
,-10.5,-24.5,6,2023,,,,28.84949951171875
,-10.5,-24.5,7,2004,,,,27.00412353515625
,-10.5,-24.5,7,2005,,,,27.2121630859375
,-10.5,-24.5,7,2006,,,,27.26083984375
,-10.5,-24.5,7,2007,,,,27.49004150390625
,-10.5,-24.5,7,2008,,,,27.4883203125
,-10.5,-24.5,7,2009,,,,27.97364013671875
,-10.5,-24.5,7,2010,,,,27.64752197265625
,-10.5,-24.5,7,2011,,,,27.64356201171875
,-10.5,-24.5,7,2012,,,,27.837763671875
,-10.5,-24.5,7,2013,,,,27.26152099609375
,-10.5,-24.5,7,2014,,,,27.3254833984375
,-10.5,-24.5,7,2015,,,,27.18416015625
,-10.5,-24.5,7,2016,,,,27.52671875
,-10.5,-24.5,7,2017,,,,27.55971923828125
,-10.5,-24.5,7,2018,,,,27.454560546875
,-10.5,-24.5,7,2019,,,,27.26028076171875
,-10.5,-24.5,7,2020,,,,27.81829833984375
,-10.5,-24.5,7,2021,,,,27.93630859375
,-10.5,-24.5,7,2022,,,,28.67830810546875
,-10.5,-24.5,7,2023,,,,28.22031005859375
,-10.5,-24.5,8,2004,,,,26.9023193359375
,-10.5,-24.5,8,2005,,,,26.836201171875
,-10.5,-24.5,8,2006,,,,26.79852294921875
,-10.5,-24.5,8,2007,,,,27.20464111328125
,-10.5,-24.5,8,2008,,,,27.627001953125
,-10.5,-24.5,8,2009,,,,27.63468017578125
,-10.5,-24.5,8,2010,,,,27.77595947265625
,-10.5,-24.5,8,2011,,,,27.44000244140625
,-10.5,-24.5,8,2012,,,,27.2309228515625
,-10.5,-24.5,8,2013,,,,26.9180419921875
,-10.5,-24.5,8,2014,,,,27.1655224609375
,-10.5,-24.5,8,2015,,,,26.82228271484375
,-10.5,-24.5,8,2016,,,,27.33708251953125
,-10.5,-24.5,8,2017,,,,27.3201220703125
,-10.5,-24.5,8,2018,,,,27.57407958984375
,-10.5,-24.5,8,2019,,,,27.44076171875
,-10.5,-24.5,8,2020,,,,27.7581005859375
,-10.5,-24.5,8,2021,,,,27.910859375
,-10.5,-24.5,8,2022,,,,28.377060546875
,-10.5,-24.5,8,2023,,,,27.5687353515625
,-10.5,-24.5,9,2004,,,,26.88740234375
,-10.5,-24.5,9,2005,,,,26.92568115234375
,-10.5,-24.5,9,2006,,,,27.16696044921875
,-10.5,-24.5,9,2007,,,,27.6364013671875
,-10.5,-24.5,9,2008,,,,27.7960009765625
,-10.5,-24.5,9,2009,,,,27.47671875
,-10.5,-24.5,9,2010,,,,28.024921875
,-10.5,-24.5,9,2011,,,,27.75408203125
,-10.5,-24.5,9,2012,,,,27.7297216796875
,-10.5,-24.5,9,2013,,,,27.26544189453125
,-10.5,-24.5,9,2014,,,,27.424921875
,-10.5,-24.5,9,2015,,,,26.952080078125
,-10.5,-24.5,9,2016,,,,27.49072265625
,-10.5,-24.5,9,2017,,,,27.55671875
,-10.5,-24.5,9,2018,,,,27.86208251953125
,-10.5,-24.5,9,2019,,,,27.226640625
,-10.5,-24.5,9,2020,,,,27.933701171875
,-10.5,-24.5,9,2021,,,,27.94330078125
,-10.5,-24.5,9,2022,,,,28.736533203125
,-10.5,-24.5,9,2023,,,,27.55066650390625
,-10.5,-24.5,10,2004,,,,27.42755859375
,-10.5,-24.5,10,2005,,,,27.96608154296875
,-10.5,-24.5,10,2006,,,,27.19404296875
,-10.5,-24.5,10,2007,,,,28.26272216796875
,-10.5,-24.5,10,2008,,,,28.1764794921875
,-10.5,-24.5,10,2009,,,,27.99748046875
,-10.5,-24.5,10,2010,,,,28.77232421875
,-10.5,-24.5,10,2011,,,,28.4418017578125
,-10.5,-24.5,10,2012,,,,28.18024169921875
,-10.5,-24.5,10,2013,,,,27.66600341796875
,-10.5,-24.5,10,2014,,,,27.97212158203125
,-10.5,-24.5,10,2015,,,,27.334599609375
,-10.5,-24.5,10,2016,,,,28.221962890625
,-10.5,-24.5,10,2017,,,,28.2388037109375
,-10.5,-24.5,10,2018,,,,28.3872021484375
,-10.5,-24.5,10,2019,,,,28.02451904296875
,-10.5,-24.5,10,2020,,,,28.69770263671875
,-10.5,-24.5,10,2021,,,,28.63833251953125
,-10.5,-24.5,10,2022,,,,29.43791015625
,-10.5,-24.5,10,2023,,,,27.94091064453125
,-10.5,-24.5,11,2004,,,,28.19947998046875
,-10.5,-24.5,11,2005,,,,28.5725634765625
,-10.5,-24.5,11,2006,,,,28.04584228515625
,-10.5,-24.5,11,2007,,,,28.7634814453125
,-10.5,-24.5,11,2008,,,,29.142001953125
,-10.5,-24.5,11,2009,,,,28.43916259765625
,-10.5,-24.5,11,2010,,,,29.39692138671875
,-10.5,-24.5,11,2011,,,,28.7250390625
,-10.5,-24.5,11,2012,,,,28.49460205078125
,-10.5,-24.5,11,2013,,,,29.07880126953125
,-10.5,-24.5,11,2014,,,,28.610400390625
,-10.5,-24.5,11,2015,,,,28.5831640625
,-10.5,-24.5,11,2016,,,,28.9438818359375
,-10.5,-24.5,11,2017,,,,29.14196044921875
,-10.5,-24.5,11,2018,,,,28.6864404296875
,-10.5,-24.5,11,2019,,,,28.337001953125
,-10.5,-24.5,11,2020,,,,29.268701171875
,-10.5,-24.5,11,2021,,,,29.375
,-10.5,-24.5,11,2022,,,,29.94980224609375
,-10.5,-24.5,11,2023,,,,28.364599609375
,-10.5,-24.5,12,2004,,,,28.81260009765625
,-10.5,-24.5,12,2005,,,,29.400439453125
,-10.5,-24.5,12,2006,,,,28.59020263671875
,-10.5,-24.5,12,2007,,,,29.51924072265625
,-10.5,-24.5,12,2008,,,,30.25352294921875
,-10.5,-24.5,12,2009,,,,28.99624267578125
,-10.5,-24.5,12,2010,,,,29.948642578125
,-10.5,-24.5,12,2011,,,,29.63248046875
,-10.5,-24.5,12,2012,,,,29.25044189453125
,-10.5,-24.5,12,2013,,,,29.8389990234375
,-10.5,-24.5,12,2014,,,,29.44880126953125
,-10.5,-24.5,12,2015,,,,29.51387939453125
,-10.5,-24.5,12,2016,,,,29.26016357421875
,-10.5,-24.5,12,2017,,,,29.5209619140625
,-10.5,-24.5,12,2018,,,,29.41360107421875
,-10.5,-24.5,12,2019,,,,29.19796142578125
,-10.5,-24.5,12,2020,,,,29.96999755859375
,-10.5,-24.5,12,2021,,,,29.9956689453125
,-10.5,-24.5,12,2022,,,,30.3091796875
,-10.5,-24.5,12,2023,,,,29.13100830078125
,-10.5,-19.5,1,2005,,,,29.64444091796875
,-10.5,-19.5,1,2006,,,,29.83524169921875
,-10.5,-19.5,1,2007,,,,29.81671875
,-10.5,-19.5,1,2008,,,,29.35656494140625
,-10.5,-19.5,1,2009,,,,29.84632080078125
,-10.5,-19.5,1,2010,,,,29.24316162109375
,-10.5,-19.5,1,2011,,,,29.3805615234375
,-10.5,-19.5,1,2012,,,,29.93604248046875
,-10.5,-19.5,1,2013,,,,29.699521484375
,-10.5,-19.5,1,2014,,,,30.1180029296875
,-10.5,-19.5,1,2015,,,,30.133359375
,-10.5,-19.5,1,2016,,,,29.99728271484375
,-10.5,-19.5,1,2017,,,,30.17708251953125
,-10.5,-19.5,1,2018,,,,29.9101220703125
,-10.5,-19.5,1,2019,,,,29.34988037109375
,-10.5,-19.5,1,2020,,,,29.8422021484375
,-10.5,-19.5,1,2021,,,,30.3033447265625
,-10.5,-19.5,1,2022,,,,29.94002197265625
,-10.5,-19.5,1,2023,,,,29.973046875
,-10.5,-19.5,1,2024,,,,30.3916845703125
,-10.5,-19.5,2,2005,,,,29.85891845703125
,-10.5,-19.5,2,2006,,,,29.4788427734375
,-10.5,-19.5,2,2007,,,,29.64796142578125
,-10.5,-19.5,2,2008,,,,29.665439453125
,-10.5,-19.5,2,2009,,,,29.15608154296875
,-10.5,-19.5,2,2010,,,,29.54104248046875
,-10.5,-19.5,2,2011,,,,29.1633203125
,-10.5,-19.5,2,2012,,,,29.3235595703125
,-10.5,-19.5,2,2013,,,,29.9616015625
,-10.5,-19.5,2,2014,,,,29.64780029296875
,-10.5,-19.5,2,2015,,,,29.87548095703125
,-10.5,-19.5,2,2016,,,,30.1143212890625
,-10.5,-19.5,2,2017,,,,29.8751220703125
,-10.5,-19.5,2,2018,,,,29.6426806640625
,-10.5,-19.5,2,2019,,,,29.1433203125
,-10.5,-19.5,2,2020,,,,29.84820068359375
,-10.5,-19.5,2,2021,,,,29.7189990234375
,-10.5,-19.5,2,2022,,,,29.768642578125
,-10.5,-19.5,2,2023,,,,29.78457275390625
,-10.5,-19.5,2,2024,,,,29.6893603515625
,-10.5,-19.5,3,2005,,,,29.92416259765625
,-10.5,-19.5,3,2006,,,,29.53300048828125
,-10.5,-19.5,3,2007,,,,29.53904296875
,-10.5,-19.5,3,2008,,,,29.68580078125
,-10.5,-19.5,3,2009,,,,29.69840087890625
,-10.5,-19.5,3,2010,,,,29.4454833984375
,-10.5,-19.5,3,2011,,,,29.35608154296875
,-10.5,-19.5,3,2012,,,,29.352841796875
,-10.5,-19.5,3,2013,,,,29.37592041015625
,-10.5,-19.5,3,2014,,,,29.4718408203125
,-10.5,-19.5,3,2015,,,,29.6058837890625
,-10.5,-19.5,3,2016,,,,30.50904296875
,-10.5,-19.5,3,2017,,,,30.0914013671875
,-10.5,-19.5,3,2018,,,,29.72540283203125
,-10.5,-19.5,3,2019,,,,29.34336181640625
,-10.5,-19.5,3,2020,,,,30.17469970703125
,-10.5,-19.5,3,2021,,,,29.54077392578125
,-10.5,-19.5,3,2022,,,,30.22318359375
,-10.5,-19.5,3,2023,,,,29.8878955078125
,-10.5,-19.5,3,2024,,,,30.0405712890625
,-10.5,-19.5,4,2004,,,,28.8122021484375
,-10.5,-19.5,4,2005,,,,29.64420166015625
,-10.5,-19.5,4,2006,,,,29.54328125
,-10.5,-19.5,4,2007,,,,29.21360107421875
,-10.5,-19.5,4,2008,,,,29.294599609375
,-10.5,-19.5,4,2009,,,,29.20132080078125
,-10.5,-19.5,4,2010,,,,29.6651611328125
,-10.5,-19.5,4,2011,,,,29.59219970703125
,-10.5,-19.5,4,2012,,,,29.2052001953125
,-10.5,-19.5,4,2013,,,,29.52064208984375
,-10.5,-19.5,4,2014,,,,29.25376220703125
,-10.5,-19.5,4,2015,,,,29.1947216796875
,-10.5,-19.5,4,2016,,,,29.7542431640625
,-10.5,-19.5,4,2017,,,,29.81912353515625
,-10.5,-19.5,4,2018,,,,29.325
,-10.5,-19.5,4,2019,,,,29.38796142578125
,-10.5,-19.5,4,2020,,,,29.685400390625
,-10.5,-19.5,4,2021,,,,29.5254345703125
,-10.5,-19.5,4,2022,,,,29.93756591796875
,-10.5,-19.5,4,2023,,,,30.139365234375
,-10.5,-19.5,5,2004,,,,28.32232177734375
,-10.5,-19.5,5,2005,,,,28.81984130859375
,-10.5,-19.5,5,2006,,,,29.25908203125
,-10.5,-19.5,5,2007,,,,28.8683203125
,-10.5,-19.5,5,2008,,,,28.7766015625
,-10.5,-19.5,5,2009,,,,28.806162109375
,-10.5,-19.5,5,2010,,,,29.35192138671875
,-10.5,-19.5,5,2011,,,,29.14896240234375
,-10.5,-19.5,5,2012,,,,29.13872314453125
,-10.5,-19.5,5,2013,,,,29.062041015625
,-10.5,-19.5,5,2014,,,,28.9218798828125
,-10.5,-19.5,5,2015,,,,28.851318359375
,-10.5,-19.5,5,2016,,,,29.10400146484375
,-10.5,-19.5,5,2017,,,,28.88020263671875
,-10.5,-19.5,5,2018,,,,28.7843212890625
,-10.5,-19.5,5,2019,,,,28.80424072265625
,-10.5,-19.5,5,2020,,,,29.0460009765625
,-10.5,-19.5,5,2021,,,,29.01419921875
,-10.5,-19.5,5,2022,,,,29.5010009765625
,-10.5,-19.5,5,2023,,,,29.8840966796875
,-10.5,-19.5,6,2004,,,,27.68080322265625
,-10.5,-19.5,6,2005,,,,28.10583984375
,-10.5,-19.5,6,2006,,,,28.64840087890625
,-10.5,-19.5,6,2007,,,,28.42263916015625
,-10.5,-19.5,6,2008,,,,28.2282421875
,-10.5,-19.5,6,2009,,,,28.5122802734375
,-10.5,-19.5,6,2010,,,,29.1697998046875
,-10.5,-19.5,6,2011,,,,29.00792236328125
,-10.5,-19.5,6,2012,,,,28.52908203125
,-10.5,-19.5,6,2013,,,,28.43208251953125
,-10.5,-19.5,6,2014,,,,28.433681640625
,-10.5,-19.5,6,2015,,,,28.00052001953125
,-10.5,-19.5,6,2016,,,,28.4305615234375
,-10.5,-19.5,6,2017,,,,28.405400390625
,-10.5,-19.5,6,2018,,,,28.46004150390625
,-10.5,-19.5,6,2019,,,,28.02303955078125
,-10.5,-19.5,6,2020,,,,28.72960205078125
,-10.5,-19.5,6,2021,,,,28.51050048828125
,-10.5,-19.5,6,2022,,,,29.3189013671875
,-10.5,-19.5,6,2023,,,,29.40989990234375
,-10.5,-19.5,7,2004,,,,27.3238818359375
,-10.5,-19.5,7,2005,,,,27.414921875
,-10.5,-19.5,7,2006,,,,27.67064208984375
,-10.5,-19.5,7,2007,,,,27.9717626953125
,-10.5,-19.5,7,2008,,,,27.8143603515625
,-10.5,-19.5,7,2009,,,,28.255361328125
,-10.5,-19.5,7,2010,,,,27.932802734375
,-10.5,-19.5,7,2011,,,,28.18756103515625
,-10.5,-19.5,7,2012,,,,28.0384814453125
,-10.5,-19.5,7,2013,,,,27.93380126953125
,-10.5,-19.5,7,2014,,,,27.9106005859375
,-10.5,-19.5,7,2015,,,,27.58556396484375
,-10.5,-19.5,7,2016,,,,27.70708251953125
,-10.5,-19.5,7,2017,,,,27.83
,-10.5,-19.5,7,2018,,,,27.82356201171875
,-10.5,-19.5,7,2019,,,,27.8943603515625
,-10.5,-19.5,7,2020,,,,28.1941015625
,-10.5,-19.5,7,2021,,,,28.22270751953125
,-10.5,-19.5,7,2022,,,,28.8640087890625
,-10.5,-19.5,7,2023,,,,28.67700927734375
,-10.5,-19.5,8,2004,,,,27.4649609375
,-10.5,-19.5,8,2005,,,,27.14624267578125
,-10.5,-19.5,8,2006,,,,27.1731982421875
,-10.5,-19.5,8,2007,,,,27.77796142578125
,-10.5,-19.5,8,2008,,,,27.76471923828125
,-10.5,-19.5,8,2009,,,,27.9301611328125
,-10.5,-19.5,8,2010,,,,27.821162109375
,-10.5,-19.5,8,2011,,,,27.8834423828125
,-10.5,-19.5,8,2012,,,,27.7509619140625
,-10.5,-19.5,8,2013,,,,27.507041015625
,-10.5,-19.5,8,2014,,,,27.5332421875
,-10.5,-19.5,8,2015,,,,27.10268310546875
,-10.5,-19.5,8,2016,,,,27.53919921875
,-10.5,-19.5,8,2017,,,,27.57236083984375
,-10.5,-19.5,8,2018,,,,27.746201171875
,-10.5,-19.5,8,2019,,,,28.15924072265625
,-10.5,-19.5,8,2020,,,,28.11330078125
,-10.5,-19.5,8,2021,,,,27.925859375
,-10.5,-19.5,8,2022,,,,28.57145751953125
,-10.5,-19.5,8,2023,,,,28.22083740234375
,-10.5,-19.5,9,2004,,,,27.52828125
,-10.5,-19.5,9,2005,,,,27.36744384765625
,-10.5,-19.5,9,2006,,,,27.4468408203125
,-10.5,-19.5,9,2007,,,,28.23732421875
,-10.5,-19.5,9,2008,,,,27.72744140625
,-10.5,-19.5,9,2009,,,,27.71316162109375
,-10.5,-19.5,9,2010,,,,27.96988037109375
,-10.5,-19.5,9,2011,,,,27.92320068359375
,-10.5,-19.5,9,2012,,,,28.0835986328125
,-10.5,-19.5,9,2013,,,,27.6572412109375
,-10.5,-19.5,9,2014,,,,27.76780029296875
,-10.5,-19.5,9,2015,,,,27.2414013671875
,-10.5,-19.5,9,2016,,,,27.68216064453125
,-10.5,-19.5,9,2017,,,,27.8264794921875
,-10.5,-19.5,9,2018,,,,27.9042431640625
,-10.5,-19.5,9,2019,,,,27.962880859375
,-10.5,-19.5,9,2020,,,,28.16199951171875
,-10.5,-19.5,9,2021,,,,27.93830078125
,-10.5,-19.5,9,2022,,,,28.63073486328125
,-10.5,-19.5,9,2023,,,,28.07446533203125
,-10.5,-19.5,10,2004,,,,27.73004150390625
,-10.5,-19.5,10,2005,,,,28.02808349609375
,-10.5,-19.5,10,2006,,,,27.60716064453125
,-10.5,-19.5,10,2007,,,,28.5180029296875
,-10.5,-19.5,10,2008,,,,28.019560546875
,-10.5,-19.5,10,2009,,,,28.0283203125
,-10.5,-19.5,10,2010,,,,28.622001953125
,-10.5,-19.5,10,2011,,,,28.35936279296875
,-10.5,-19.5,10,2012,,,,28.34652099609375
,-10.5,-19.5,10,2013,,,,27.95659912109375
,-10.5,-19.5,10,2014,,,,28.1972412109375
,-10.5,-19.5,10,2015,,,,27.44320068359375
,-10.5,-19.5,10,2016,,,,28.45424072265625
,-10.5,-19.5,10,2017,,,,28.3516015625
,-10.5,-19.5,10,2018,,,,28.4771630859375
,-10.5,-19.5,10,2019,,,,28.32628173828125
,-10.5,-19.5,10,2020,,,,28.70419921875
,-10.5,-19.5,10,2021,,,,28.61033203125
,-10.5,-19.5,10,2022,,,,29.28351318359375
,-10.5,-19.5,10,2023,,,,28.25841064453125
,-10.5,-19.5,11,2004,,,,28.31132080078125
,-10.5,-19.5,11,2005,,,,28.5667626953125
,-10.5,-19.5,11,2006,,,,28.30328125
,-10.5,-19.5,11,2007,,,,28.80508056640625
,-10.5,-19.5,11,2008,,,,28.96088134765625
,-10.5,-19.5,11,2009,,,,28.2730029296875
,-10.5,-19.5,11,2010,,,,29.2026806640625
,-10.5,-19.5,11,2011,,,,28.61004150390625
,-10.5,-19.5,11,2012,,,,28.5650830078125
,-10.5,-19.5,11,2013,,,,29.25244140625
,-10.5,-19.5,11,2014,,,,28.78412109375
,-10.5,-19.5,11,2015,,,,28.53468017578125
,-10.5,-19.5,11,2016,,,,29.04016357421875
,-10.5,-19.5,11,2017,,,,29.2972021484375
,-10.5,-19.5,11,2018,,,,28.791279296875
,-10.5,-19.5,11,2019,,,,28.65856201171875
,-10.5,-19.5,11,2020,,,,29.14280029296875
,-10.5,-19.5,11,2021,,,,29.21599853515625
,-10.5,-19.5,11,2022,,,,29.7752001953125
,-10.5,-19.5,11,2023,,,,28.58690185546875
,-10.5,-19.5,12,2004,,,,28.8635205078125
,-10.5,-19.5,12,2005,,,,29.35716064453125
,-10.5,-19.5,12,2006,,,,28.8492822265625
,-10.5,-19.5,12,2007,,,,29.4401611328125
,-10.5,-19.5,12,2008,,,,29.969599609375
,-10.5,-19.5,12,2009,,,,28.6300830078125
,-10.5,-19.5,12,2010,,,,29.49748291015625
,-10.5,-19.5,12,2011,,,,29.4051220703125
,-10.5,-19.5,12,2012,,,,29.35408203125
,-10.5,-19.5,12,2013,,,,29.8438427734375
,-10.5,-19.5,12,2014,,,,29.4576806640625
,-10.5,-19.5,12,2015,,,,29.526962890625
,-10.5,-19.5,12,2016,,,,29.5206005859375
,-10.5,-19.5,12,2017,,,,29.50188232421875
,-10.5,-19.5,12,2018,,,,29.448681640625
,-10.5,-19.5,12,2019,,,,29.4197998046875
,-10.5,-19.5,12,2020,,,,29.71139892578125
,-10.5,-19.5,12,2021,,,,29.73817138671875
,-10.5,-19.5,12,2022,,,,30.082578125
,-10.5,-19.5,12,2023,,,,29.25590576171875
,-10.5,-14.5,1,2005,,,,29.62095947265625
,-10.5,-14.5,1,2006,,,,29.72912353515625
,-10.5,-14.5,1,2007,,,,29.80884033203125
,-10.5,-14.5,1,2008,,,,29.0984814453125
,-10.5,-14.5,1,2009,,,,29.53867919921875
,-10.5,-14.5,1,2010,,,,29.2372021484375
,-10.5,-14.5,1,2011,,,,29.10436279296875
,-10.5,-14.5,1,2012,,,,29.78068115234375
,-10.5,-14.5,1,2013,,,,29.68384033203125
,-10.5,-14.5,1,2014,,,,29.97640380859375
,-10.5,-14.5,1,2015,,,,30.0033203125
,-10.5,-14.5,1,2016,,,,29.71732177734375
,-10.5,-14.5,1,2017,,,,29.97060302734375
,-10.5,-14.5,1,2018,,,,29.6372021484375
,-10.5,-14.5,1,2019,,,,29.2139599609375
,-10.5,-14.5,1,2020,,,,29.730400390625
,-10.5,-14.5,1,2021,,,,29.90694580078125
,-10.5,-14.5,1,2022,,,,29.5580224609375
,-10.5,-14.5,1,2023,,,,29.78954833984375
,-10.5,-14.5,1,2024,,,,30.267783203125
,-10.5,-14.5,2,2005,,,,29.847919921875
,-10.5,-14.5,2,2006,,,,29.4284814453125
,-10.5,-14.5,2,2007,,,,29.68084228515625
,-10.5,-14.5,2,2008,,,,29.46756103515625
,-10.5,-14.5,2,2009,,,,29.12812255859375
,-10.5,-14.5,2,2010,,,,29.58728271484375
,-10.5,-14.5,2,2011,,,,28.972041015625
,-10.5,-14.5,2,2012,,,,29.07068359375
,-10.5,-14.5,2,2013,,,,29.8710009765625
,-10.5,-14.5,2,2014,,,,29.6988818359375
,-10.5,-14.5,2,2015,,,,29.9306396484375
,-10.5,-14.5,2,2016,,,,29.96408203125
,-10.5,-14.5,2,2017,,,,29.74919921875
,-10.5,-14.5,2,2018,,,,29.45632080078125
,-10.5,-14.5,2,2019,,,,29.1184814453125
,-10.5,-14.5,2,2020,,,,29.93969970703125
,-10.5,-14.5,2,2021,,,,29.45800048828125
,-10.5,-14.5,2,2022,,,,29.5521435546875
,-10.5,-14.5,2,2023,,,,29.80037109375
,-10.5,-14.5,2,2024,,,,29.589462890625
,-10.5,-14.5,3,2005,,,,29.90612060546875
,-10.5,-14.5,3,2006,,,,29.54020263671875
,-10.5,-14.5,3,2007,,,,29.64688232421875
,-10.5,-14.5,3,2008,,,,29.61656005859375
,-10.5,-14.5,3,2009,,,,29.84840087890625
,-10.5,-14.5,3,2010,,,,29.4649609375
,-10.5,-14.5,3,2011,,,,29.15572021484375
,-10.5,-14.5,3,2012,,,,29.19632080078125
,-10.5,-14.5,3,2013,,,,29.3293212890625
,-10.5,-14.5,3,2014,,,,29.468603515625
,-10.5,-14.5,3,2015,,,,29.595
,-10.5,-14.5,3,2016,,,,30.35836181640625
,-10.5,-14.5,3,2017,,,,29.89199951171875
,-10.5,-14.5,3,2018,,,,29.56112060546875
,-10.5,-14.5,3,2019,,,,29.34511962890625
,-10.5,-14.5,3,2020,,,,30.23880126953125
,-10.5,-14.5,3,2021,,,,29.3967724609375
,-10.5,-14.5,3,2022,,,,30.14228515625
,-10.5,-14.5,3,2023,,,,29.70439697265625
,-10.5,-14.5,3,2024,,,,29.9564697265625
,-10.5,-14.5,4,2004,,,,28.85780029296875
,-10.5,-14.5,4,2005,,,,29.78652099609375
,-10.5,-14.5,4,2006,,,,29.73576171875
,-10.5,-14.5,4,2007,,,,29.39760009765625
,-10.5,-14.5,4,2008,,,,29.329560546875
,-10.5,-14.5,4,2009,,,,29.27500244140625
,-10.5,-14.5,4,2010,,,,29.79192138671875
,-10.5,-14.5,4,2011,,,,29.59320068359375
,-10.5,-14.5,4,2012,,,,29.1427197265625
,-10.5,-14.5,4,2013,,,,29.5330810546875
,-10.5,-14.5,4,2014,,,,29.29092041015625
,-10.5,-14.5,4,2015,,,,29.1896826171875
,-10.5,-14.5,4,2016,,,,29.60836181640625
,-10.5,-14.5,4,2017,,,,29.76528076171875
,-10.5,-14.5,4,2018,,,,29.2013623046875
,-10.5,-14.5,4,2019,,,,29.50088134765625
,-10.5,-14.5,4,2020,,,,29.7260986328125
,-10.5,-14.5,4,2021,,,,29.47663330078125
,-10.5,-14.5,4,2022,,,,29.8982666015625
,-10.5,-14.5,4,2023,,,,30.03366455078125
,-10.5,-14.5,5,2004,,,,28.49408203125
,-10.5,-14.5,5,2005,,,,29.08984130859375
,-10.5,-14.5,5,2006,,,,29.5901220703125
,-10.5,-14.5,5,2007,,,,29.00748046875
,-10.5,-14.5,5,2008,,,,28.93719970703125
,-10.5,-14.5,5,2009,,,,28.87828125
,-10.5,-14.5,5,2010,,,,29.46276123046875
,-10.5,-14.5,5,2011,,,,29.3559228515625
,-10.5,-14.5,5,2012,,,,29.13292236328125
,-10.5,-14.5,5,2013,,,,29.288525390625
,-10.5,-14.5,5,2014,,,,28.99196044921875
,-10.5,-14.5,5,2015,,,,28.83332275390625
,-10.5,-14.5,5,2016,,,,29.0246826171875
,-10.5,-14.5,5,2017,,,,28.9155615234375
,-10.5,-14.5,5,2018,,,,28.71408203125
,-10.5,-14.5,5,2019,,,,28.92119873046875
,-10.5,-14.5,5,2020,,,,29.26770263671875
,-10.5,-14.5,5,2021,,,,28.96099853515625
,-10.5,-14.5,5,2022,,,,29.4877001953125
,-10.5,-14.5,5,2023,,,,29.895
,-10.5,-14.5,6,2004,,,,27.9546826171875
,-10.5,-14.5,6,2005,,,,28.23068115234375
,-10.5,-14.5,6,2006,,,,28.70980224609375
,-10.5,-14.5,6,2007,,,,28.4468017578125
,-10.5,-14.5,6,2008,,,,28.33276123046875
,-10.5,-14.5,6,2009,,,,28.49088134765625
,-10.5,-14.5,6,2010,,,,29.163642578125
,-10.5,-14.5,6,2011,,,,29.19468017578125
,-10.5,-14.5,6,2012,,,,28.53416015625
,-10.5,-14.5,6,2013,,,,28.6766015625
,-10.5,-14.5,6,2014,,,,28.561201171875
,-10.5,-14.5,6,2015,,,,27.9468408203125
,-10.5,-14.5,6,2016,,,,28.39900146484375
,-10.5,-14.5,6,2017,,,,28.36908203125
,-10.5,-14.5,6,2018,,,,28.50548095703125
,-10.5,-14.5,6,2019,,,,28.16208251953125
,-10.5,-14.5,6,2020,,,,28.8368017578125
,-10.5,-14.5,6,2021,,,,28.36830078125
,-10.5,-14.5,6,2022,,,,29.045498046875
,-10.5,-14.5,6,2023,,,,29.33909912109375
,-10.5,-14.5,7,2004,,,,27.5764453125
,-10.5,-14.5,7,2005,,,,27.4247216796875
,-10.5,-14.5,7,2006,,,,27.723681640625
,-10.5,-14.5,7,2007,,,,28.2235205078125
,-10.5,-14.5,7,2008,,,,27.874921875
,-10.5,-14.5,7,2009,,,,28.2588818359375
,-10.5,-14.5,7,2010,,,,28.058359375
,-10.5,-14.5,7,2011,,,,28.482841796875
,-10.5,-14.5,7,2012,,,,27.9716015625
,-10.5,-14.5,7,2013,,,,28.21712158203125
,-10.5,-14.5,7,2014,,,,28.05820068359375
