,lon_rounded_up,lat_rounded_up,date,chlor_a
0,-95,-10,2010-03-24 00:15:00+00:00,0.17869215371846114
1,-95,-5,2010-03-24 00:15:00+00:00,0.11704327390287761
2,-95,0,2010-03-24 00:15:00+00:00,0.18070484713695623
3,-95,5,2010-03-24 00:15:00+00:00,0.17258787252987273
4,-95,10,2010-03-24 00:15:00+00:00,0.1894823806207688
5,-95,15,2010-03-24 00:15:00+00:00,0.2571025871678501
6,-95,20,2010-03-24 00:15:00+00:00,0.5514413281739997
7,-95,25,2010-03-24 00:15:00+00:00,
8,-95,30,2010-03-24 00:15:00+00:00,
9,-95,35,2010-03-24 00:15:00+00:00,
10,-90,-10,2010-03-24 00:15:00+00:00,0.1324397959077442
11,-90,-5,2010-03-24 00:15:00+00:00,0.11425700484881922
12,-90,0,2010-03-24 00:15:00+00:00,0.18624310940504074
13,-90,5,2010-03-24 00:15:00+00:00,0.23174905702471732
14,-90,10,2010-03-24 00:15:00+00:00,
15,-90,15,2010-03-24 00:15:00+00:00,
16,-90,20,2010-03-24 00:15:00+00:00,2.625248601039251
17,-90,25,2010-03-24 00:15:00+00:00,0.6870331739618029
18,-90,30,2010-03-24 00:15:00+00:00,0.4377516999985408
19,-90,35,2010-03-24 00:15:00+00:00,
20,-85,-10,2010-03-24 00:15:00+00:00,0.14658562541007997
21,-85,-5,2010-03-24 00:15:00+00:00,0.1807178766340823
22,-85,0,2010-03-24 00:15:00+00:00,0.19663254625510437
23,-85,5,2010-03-24 00:15:00+00:00,0.1371154859662056
24,-85,10,2010-03-24 00:15:00+00:00,0.16828201707376508
25,-85,15,2010-03-24 00:15:00+00:00,0.5053014010190964
26,-85,20,2010-03-24 00:15:00+00:00,0.6132490108410518
27,-85,25,2010-03-24 00:15:00+00:00,0.3314836033403057
28,-85,30,2010-03-24 00:15:00+00:00,0.49847388085687444
29,-85,35,2010-03-24 00:15:00+00:00,12.211716651916504
30,-80,-10,2010-03-24 00:15:00+00:00,0.21784204747432967
31,-80,-5,2010-03-24 00:15:00+00:00,0.34498277238799996
32,-80,0,2010-03-24 00:15:00+00:00,0.3062962812945442
33,-80,5,2010-03-24 00:15:00+00:00,
34,-80,10,2010-03-24 00:15:00+00:00,0.1855819245317468
35,-80,15,2010-03-24 00:15:00+00:00,0.5477397497743368
36,-80,20,2010-03-24 00:15:00+00:00,0.08265725217826732
37,-80,25,2010-03-24 00:15:00+00:00,0.7410750443209296
38,-80,30,2010-03-24 00:15:00+00:00,1.3642624407152213
39,-80,35,2010-03-24 00:15:00+00:00,
40,-75,-10,2010-03-24 00:15:00+00:00,0.12443738728761673
41,-75,-5,2010-03-24 00:15:00+00:00,
42,-75,0,2010-03-24 00:15:00+00:00,
43,-75,5,2010-03-24 00:15:00+00:00,2.4871939619382224
44,-75,10,2010-03-24 00:15:00+00:00,0.4017592104417937
45,-75,15,2010-03-24 00:15:00+00:00,0.08125287134888584
46,-75,20,2010-03-24 00:15:00+00:00,0.08295661086837451
47,-75,25,2010-03-24 00:15:00+00:00,0.39345841555583105
48,-75,30,2010-03-24 00:15:00+00:00,0.16460013059961337
49,-75,35,2010-03-24 00:15:00+00:00,1.0057736982445231
50,-70,-10,2010-03-24 00:15:00+00:00,
51,-70,-5,2010-03-24 00:15:00+00:00,
52,-70,0,2010-03-24 00:15:00+00:00,
53,-70,5,2010-03-24 00:15:00+00:00,
54,-70,10,2010-03-24 00:15:00+00:00,
55,-70,15,2010-03-24 00:15:00+00:00,0.10545539483428001
56,-70,20,2010-03-24 00:15:00+00:00,0.08677605400050459
57,-70,25,2010-03-24 00:15:00+00:00,0.0668745769224664
58,-70,30,2010-03-24 00:15:00+00:00,0.10048133680604612
59,-70,35,2010-03-24 00:15:00+00:00,0.23199290440662074
60,-65,-10,2010-03-24 00:15:00+00:00,
61,-65,-5,2010-03-24 00:15:00+00:00,
62,-65,0,2010-03-24 00:15:00+00:00,
63,-65,5,2010-03-24 00:15:00+00:00,
64,-65,10,2010-03-24 00:15:00+00:00,
65,-65,15,2010-03-24 00:15:00+00:00,0.14199962321182955
66,-65,20,2010-03-24 00:15:00+00:00,0.07483232797433932
67,-65,25,2010-03-24 00:15:00+00:00,0.049497748695640054
68,-65,30,2010-03-24 00:15:00+00:00,0.11266184830383932
69,-65,35,2010-03-24 00:15:00+00:00,0.2332513127856507
70,-60,-10,2010-03-24 00:15:00+00:00,
71,-60,-5,2010-03-24 00:15:00+00:00,
72,-60,0,2010-03-24 00:15:00+00:00,
73,-60,5,2010-03-24 00:15:00+00:00,
74,-60,10,2010-03-24 00:15:00+00:00,0.952613115310669
75,-60,15,2010-03-24 00:15:00+00:00,0.281063255843073
76,-60,20,2010-03-24 00:15:00+00:00,0.07853510362593978
77,-60,25,2010-03-24 00:15:00+00:00,0.04648263364998
78,-60,30,2010-03-24 00:15:00+00:00,0.08199684823271614
79,-60,35,2010-03-24 00:15:00+00:00,0.3784598511636095
80,-55,-10,2010-03-24 00:15:00+00:00,
81,-55,-5,2010-03-24 00:15:00+00:00,
82,-55,0,2010-03-24 00:15:00+00:00,
83,-55,5,2010-03-24 00:15:00+00:00,
84,-55,10,2010-03-24 00:15:00+00:00,
85,-55,15,2010-03-24 00:15:00+00:00,0.2938217658038233
86,-55,20,2010-03-24 00:15:00+00:00,0.05190361340018298
87,-55,25,2010-03-24 00:15:00+00:00,0.040045656859987386
88,-55,30,2010-03-24 00:15:00+00:00,0.05024033368264753
89,-55,35,2010-03-24 00:15:00+00:00,0.36373988793606565
90,-50,-10,2010-03-24 00:15:00+00:00,
91,-50,-5,2010-03-24 00:15:00+00:00,
92,-50,0,2010-03-24 00:15:00+00:00,8.154939413070679
93,-50,5,2010-03-24 00:15:00+00:00,4.090589365532881
94,-50,10,2010-03-24 00:15:00+00:00,1.6903377453217636
95,-50,15,2010-03-24 00:15:00+00:00,0.10316368524355911
96,-50,20,2010-03-24 00:15:00+00:00,0.0756578050943583
97,-50,25,2010-03-24 00:15:00+00:00,0.03838896501272091
98,-50,30,2010-03-24 00:15:00+00:00,0.057360501547703044
99,-50,35,2010-03-24 00:15:00+00:00,0.1731590777029836
100,-45,-10,2010-03-24 00:15:00+00:00,18.48577618598938
101,-45,-5,2010-03-24 00:15:00+00:00,
102,-45,0,2010-03-24 00:15:00+00:00,12.942009017581032
103,-45,5,2010-03-24 00:15:00+00:00,7.382699966430664
104,-45,10,2010-03-24 00:15:00+00:00,0.18539389729499817
105,-45,15,2010-03-24 00:15:00+00:00,0.09893811792635278
106,-45,20,2010-03-24 00:15:00+00:00,0.04112649054691908
107,-45,25,2010-03-24 00:15:00+00:00,0.036198276389991686
108,-45,30,2010-03-24 00:15:00+00:00,0.05910160511525141
109,-45,35,2010-03-24 00:15:00+00:00,0.19816240144742503
110,-40,-10,2010-03-24 00:15:00+00:00,
111,-40,-5,2010-03-24 00:15:00+00:00,11.562949180603027
112,-40,0,2010-03-24 00:15:00+00:00,
113,-40,5,2010-03-24 00:15:00+00:00,
114,-40,10,2010-03-24 00:15:00+00:00,
115,-40,15,2010-03-24 00:15:00+00:00,0.05522312404643191
116,-40,20,2010-03-24 00:15:00+00:00,0.044350972377016386
117,-40,25,2010-03-24 00:15:00+00:00,0.03459974165937903
118,-40,30,2010-03-24 00:15:00+00:00,0.050698801062794195
119,-40,35,2010-03-24 00:15:00+00:00,0.22615424116838326
120,-35,-10,2010-03-24 00:15:00+00:00,
121,-35,-5,2010-03-24 00:15:00+00:00,0.47876349091529846
122,-35,0,2010-03-24 00:15:00+00:00,0.07598337317538109
123,-35,5,2010-03-24 00:15:00+00:00,0.0910420305275869
124,-35,10,2010-03-24 00:15:00+00:00,
125,-35,15,2010-03-24 00:15:00+00:00,0.06228727515896454
126,-35,20,2010-03-24 00:15:00+00:00,0.04559933175464016
127,-35,25,2010-03-24 00:15:00+00:00,0.03743109206262703
128,-35,30,2010-03-24 00:15:00+00:00,0.1057764002381219
129,-35,35,2010-03-24 00:15:00+00:00,0.24588393004859418
130,-30,-10,2010-03-24 00:15:00+00:00,0.022891162965785375
131,-30,-5,2010-03-24 00:15:00+00:00,0.05574543513177674
132,-30,0,2010-03-24 00:15:00+00:00,0.06529778695103768
133,-30,5,2010-03-24 00:15:00+00:00,0.09746428130829073
134,-30,10,2010-03-24 00:15:00+00:00,
135,-30,15,2010-03-24 00:15:00+00:00,0.0929505702640329
136,-30,20,2010-03-24 00:15:00+00:00,0.06388532751670448
137,-30,25,2010-03-24 00:15:00+00:00,0.04636002283381379
138,-30,30,2010-03-24 00:15:00+00:00,0.05723393914511421
139,-30,35,2010-03-24 00:15:00+00:00,0.2151284130301687
140,-25,-10,2010-03-24 00:15:00+00:00,0.02671972828961554
141,-25,-5,2010-03-24 00:15:00+00:00,0.04469544641317535
142,-25,0,2010-03-24 00:15:00+00:00,0.09725343758861224
143,-25,5,2010-03-24 00:15:00+00:00,0.11780643085829723
144,-25,10,2010-03-24 00:15:00+00:00,
145,-25,15,2010-03-24 00:15:00+00:00,0.11016961272038958
146,-25,20,2010-03-24 00:15:00+00:00,0.09095547114978138
147,-25,25,2010-03-24 00:15:00+00:00,0.06803136783627146
148,-25,30,2010-03-24 00:15:00+00:00,0.05912028203044641
149,-25,35,2010-03-24 00:15:00+00:00,0.20683696780067223
150,-20,-10,2010-03-24 00:15:00+00:00,0.024854834613213483
151,-20,-5,2010-03-24 00:15:00+00:00,0.044437523353011835
152,-20,0,2010-03-24 00:15:00+00:00,0.0934939977380528
153,-20,5,2010-03-24 00:15:00+00:00,0.13978206930738507
154,-20,10,2010-03-24 00:15:00+00:00,
155,-20,15,2010-03-24 00:15:00+00:00,
156,-20,20,2010-03-24 00:15:00+00:00,0.11065147900536879
157,-20,25,2010-03-24 00:15:00+00:00,0.07896190945757553
158,-20,30,2010-03-24 00:15:00+00:00,0.07230845838785172
159,-20,35,2010-03-24 00:15:00+00:00,0.14257806277191135
160,-15,-10,2010-03-24 00:15:00+00:00,0.023043181192176552
161,-15,-5,2010-03-24 00:15:00+00:00,0.048110587621749606
162,-15,0,2010-03-24 00:15:00+00:00,0.09388426497603373
163,-15,5,2010-03-24 00:15:00+00:00,
164,-15,10,2010-03-24 00:15:00+00:00,
165,-15,15,2010-03-24 00:15:00+00:00,
166,-15,20,2010-03-24 00:15:00+00:00,
167,-15,25,2010-03-24 00:15:00+00:00,1.5389180594528338
168,-15,30,2010-03-24 00:15:00+00:00,0.10678912218528118
169,-15,35,2010-03-24 00:15:00+00:00,0.18107420805024926
170,-10,-10,2010-03-24 00:15:00+00:00,0.03630427338182926
171,-10,-5,2010-03-24 00:15:00+00:00,0.05090643162995377
172,-10,0,2010-03-24 00:15:00+00:00,
173,-10,5,2010-03-24 00:15:00+00:00,
174,-10,10,2010-03-24 00:15:00+00:00,
175,-10,15,2010-03-24 00:15:00+00:00,
176,-10,20,2010-03-24 00:15:00+00:00,
177,-10,25,2010-03-24 00:15:00+00:00,1.8657191726896498
178,-10,30,2010-03-24 00:15:00+00:00,0.44394029439850285
179,-10,35,2010-03-24 00:15:00+00:00,0.17672498078618648
180,-5,-10,2010-03-24 00:15:00+00:00,0.038568193340231316
181,-5,-5,2010-03-24 00:15:00+00:00,0.049505105084650024
182,-5,0,2010-03-24 00:15:00+00:00,
183,-5,5,2010-03-24 00:15:00+00:00,
184,-5,10,2010-03-24 00:15:00+00:00,
185,-5,15,2010-03-24 00:15:00+00:00,
186,-5,20,2010-03-24 00:15:00+00:00,
187,-5,25,2010-03-24 00:15:00+00:00,
188,-5,30,2010-03-24 00:15:00+00:00,0.2637452781200409
189,-5,35,2010-03-24 00:15:00+00:00,0.36485983816677314
190,0,-10,2010-03-24 00:15:00+00:00,0.0657121553382975
191,0,-5,2010-03-24 00:15:00+00:00,0.10034224813345206
192,0,0,2010-03-24 00:15:00+00:00,0.16349330296119055
193,0,5,2010-03-24 00:15:00+00:00,
194,0,10,2010-03-24 00:15:00+00:00,
195,0,15,2010-03-24 00:15:00+00:00,
196,0,20,2010-03-24 00:15:00+00:00,
197,0,25,2010-03-24 00:15:00+00:00,
198,0,30,2010-03-24 00:15:00+00:00,
199,0,35,2010-03-24 00:15:00+00:00,
