,lon_rounded_up,lat_rounded_up,date,chlor_a
0,-95,-10,2022-01-13 00:05:01+00:00,0.16184778469683997
1,-95,-5,2022-01-13 00:05:01+00:00,0.1453701903089658
2,-95,0,2022-01-13 00:05:01+00:00,0.22351317090364411
3,-95,5,2022-01-13 00:05:01+00:00,0.20399089391011538
4,-95,10,2022-01-13 00:05:01+00:00,0.21927337050570817
5,-95,15,2022-01-13 00:05:01+00:00,0.3385306761059747
6,-95,20,2022-01-13 00:05:01+00:00,0.9749312389383812
7,-95,25,2022-01-13 00:05:01+00:00,0.7529989674582448
8,-95,30,2022-01-13 00:05:01+00:00,2.574095140901401
9,-95,35,2022-01-13 00:05:01+00:00,
10,-90,-10,2022-01-13 00:05:01+00:00,0.16677159335032427
11,-90,-5,2022-01-13 00:05:01+00:00,0.14326387804501323
12,-90,0,2022-01-13 00:05:01+00:00,0.25433790801849426
13,-90,5,2022-01-13 00:05:01+00:00,0.2901287937167293
14,-90,10,2022-01-13 00:05:01+00:00,0.23038315743058171
15,-90,15,2022-01-13 00:05:01+00:00,0.30954072281301176
16,-90,20,2022-01-13 00:05:01+00:00,1.318243389779871
17,-90,25,2022-01-13 00:05:01+00:00,0.2176580059853837
18,-90,30,2022-01-13 00:05:01+00:00,2.806958522747404
19,-90,35,2022-01-13 00:05:01+00:00,
20,-85,-10,2022-01-13 00:05:01+00:00,0.13490919944474367
21,-85,-5,2022-01-13 00:05:01+00:00,0.15018729691704114
22,-85,0,2022-01-13 00:05:01+00:00,
23,-85,5,2022-01-13 00:05:01+00:00,0.20667740455889083
24,-85,10,2022-01-13 00:05:01+00:00,0.25611607431067157
25,-85,15,2022-01-13 00:05:01+00:00,3.6801644767883515
26,-85,20,2022-01-13 00:05:01+00:00,0.5995095445320774
27,-85,25,2022-01-13 00:05:01+00:00,0.2913183759914525
28,-85,30,2022-01-13 00:05:01+00:00,0.7105897560172434
29,-85,35,2022-01-13 00:05:01+00:00,5.5354790256653
30,-80,-10,2022-01-13 00:05:01+00:00,0.22714973259972923
31,-80,-5,2022-01-13 00:05:01+00:00,0.8258267108747299
32,-80,0,2022-01-13 00:05:01+00:00,0.3337092557674611
33,-80,5,2022-01-13 00:05:01+00:00,0.1738485462852733
34,-80,10,2022-01-13 00:05:01+00:00,0.28086164355349696
35,-80,15,2022-01-13 00:05:01+00:00,0.2589852374289185
36,-80,20,2022-01-13 00:05:01+00:00,0.17442748029160937
37,-80,25,2022-01-13 00:05:01+00:00,0.5069637216881098
38,-80,30,2022-01-13 00:05:01+00:00,2.0713878528901137
39,-80,35,2022-01-13 00:05:01+00:00,2.322102353929129
40,-75,-10,2022-01-13 00:05:01+00:00,0.17568558793176303
41,-75,-5,2022-01-13 00:05:01+00:00,2.7560872624162585
42,-75,0,2022-01-13 00:05:01+00:00,
43,-75,5,2022-01-13 00:05:01+00:00,0.24022369902758373
44,-75,10,2022-01-13 00:05:01+00:00,0.6151792753705454
45,-75,15,2022-01-13 00:05:01+00:00,0.19597600127488277
46,-75,20,2022-01-13 00:05:01+00:00,0.11697732325107155
47,-75,25,2022-01-13 00:05:01+00:00,0.5281823496928166
48,-75,30,2022-01-13 00:05:01+00:00,0.34180574327467955
49,-75,35,2022-01-13 00:05:01+00:00,0.2268976323544707
50,-70,-10,2022-01-13 00:05:01+00:00,
51,-70,-5,2022-01-13 00:05:01+00:00,
52,-70,0,2022-01-13 00:05:01+00:00,
53,-70,5,2022-01-13 00:05:01+00:00,
54,-70,10,2022-01-13 00:05:01+00:00,42.92846953194096
55,-70,15,2022-01-13 00:05:01+00:00,1.4777753651717105
56,-70,20,2022-01-13 00:05:01+00:00,0.1305170393088955
57,-70,25,2022-01-13 00:05:01+00:00,0.08051599293717172
58,-70,30,2022-01-13 00:05:01+00:00,0.07491724540789922
59,-70,35,2022-01-13 00:05:01+00:00,0.06087836343795061
60,-65,-10,2022-01-13 00:05:01+00:00,
61,-65,-5,2022-01-13 00:05:01+00:00,
62,-65,0,2022-01-13 00:05:01+00:00,
63,-65,5,2022-01-13 00:05:01+00:00,
64,-65,10,2022-01-13 00:05:01+00:00,
