,lon_rounded_up,lat_rounded_up,date,chlor_a
0,-95,-10,2013-03-04 00:20:01+00:00,0.08030909448862075
1,-95,-5,2013-03-04 00:20:01+00:00,
2,-95,0,2013-03-04 00:20:01+00:00,0.1808407381824825
3,-95,5,2013-03-04 00:20:01+00:00,0.17336100487527759
4,-95,10,2013-03-04 00:20:01+00:00,0.23548261392116546
5,-95,15,2013-03-04 00:20:01+00:00,0.3937856344095731
6,-95,20,2013-03-04 00:20:01+00:00,0.6214336942089671
7,-95,25,2013-03-04 00:20:01+00:00,0.4249278679056636
8,-95,30,2013-03-04 00:20:01+00:00,1.4168829566795333
9,-95,35,2013-03-04 00:20:01+00:00,
10,-90,-10,2013-03-04 00:20:01+00:00,0.13049108826929762
11,-90,-5,2013-03-04 00:20:01+00:00,0.18132331753825495
12,-90,0,2013-03-04 00:20:01+00:00,0.2500444976583608
13,-90,5,2013-03-04 00:20:01+00:00,0.19822629384775212
14,-90,10,2013-03-04 00:20:01+00:00,0.9218418636754767
15,-90,15,2013-03-04 00:20:01+00:00,0.6968164085460794
16,-90,20,2013-03-04 00:20:01+00:00,2.880950230737807
17,-90,25,2013-03-04 00:20:01+00:00,0.2232889328620204
18,-90,30,2013-03-04 00:20:01+00:00,1.2505035154245518
19,-90,35,2013-03-04 00:20:01+00:00,
20,-85,-10,2013-03-04 00:20:01+00:00,0.12777108355772263
21,-85,-5,2013-03-04 00:20:01+00:00,0.1969256777915039
22,-85,0,2013-03-04 00:20:01+00:00,0.22376524869211112
23,-85,5,2013-03-04 00:20:01+00:00,0.23064530002219336
24,-85,10,2013-03-04 00:20:01+00:00,0.4644290739670396
25,-85,15,2013-03-04 00:20:01+00:00,0.9182595201901027
26,-85,20,2013-03-04 00:20:01+00:00,0.09330851597744122
27,-85,25,2013-03-04 00:20:01+00:00,0.12340986554254861
28,-85,30,2013-03-04 00:20:01+00:00,0.5090392345919595
29,-85,35,2013-03-04 00:20:01+00:00,3.3640007135030388
30,-80,-10,2013-03-04 00:20:01+00:00,0.2421480134913796
31,-80,-5,2013-03-04 00:20:01+00:00,
32,-80,0,2013-03-04 00:20:01+00:00,
33,-80,5,2013-03-04 00:20:01+00:00,0.4296781484844144
34,-80,10,2013-03-04 00:20:01+00:00,0.858025896628463
35,-80,15,2013-03-04 00:20:01+00:00,0.28767475369386375
36,-80,20,2013-03-04 00:20:01+00:00,0.11007274327537428
37,-80,25,2013-03-04 00:20:01+00:00,0.5146021563550234
38,-80,30,2013-03-04 00:20:01+00:00,1.5765594373836702
39,-80,35,2013-03-04 00:20:01+00:00,2.684876743821228
40,-75,-10,2013-03-04 00:20:01+00:00,1.109221555927687
41,-75,-5,2013-03-04 00:20:01+00:00,0.7036502361297607
42,-75,0,2013-03-04 00:20:01+00:00,
43,-75,5,2013-03-04 00:20:01+00:00,0.3558682359198234
44,-75,10,2013-03-04 00:20:01+00:00,0.5765465837466293
45,-75,15,2013-03-04 00:20:01+00:00,
46,-75,20,2013-03-04 00:20:01+00:00,0.1062367449073415
47,-75,25,2013-03-04 00:20:01+00:00,0.40592844511962795
48,-75,30,2013-03-04 00:20:01+00:00,0.1764501426806486
49,-75,35,2013-03-04 00:20:01+00:00,0.7937340310903263
50,-70,-10,2013-03-04 00:20:01+00:00,
