,lon_rounded_up,lat_rounded_up,date,chlor_a
0,-95,-10,2009-06-13 00:25:01+00:00,0.10571797896033547
1,-95,-5,2009-06-13 00:25:01+00:00,0.15279889501377675
2,-95,0,2009-06-13 00:25:01+00:00,0.19772427627274092
3,-95,5,2009-06-13 00:25:01+00:00,0.17622592108665217
4,-95,10,2009-06-13 00:25:01+00:00,0.14843909958004953
5,-95,15,2009-06-13 00:25:01+00:00,0.10811202153879201
6,-95,20,2009-06-13 00:25:01+00:00,0.2524328815440337
7,-95,25,2009-06-13 00:25:01+00:00,0.11106905246153474
8,-95,30,2009-06-13 00:25:01+00:00,0.8754758558864623
9,-95,35,2009-06-13 00:25:01+00:00,
10,-90,-10,2009-06-13 00:25:01+00:00,0.12440537707996072
11,-90,-5,2009-06-13 00:25:01+00:00,0.16281319213106524
12,-90,0,2009-06-13 00:25:01+00:00,0.22272292133975757
13,-90,5,2009-06-13 00:25:01+00:00,0.18263540805463552
14,-90,10,2009-06-13 00:25:01+00:00,0.24029003042313787
15,-90,15,2009-06-13 00:25:01+00:00,0.23562403839345666
16,-90,20,2009-06-13 00:25:01+00:00,0.4339569391091288
17,-90,25,2009-06-13 00:25:01+00:00,0.13432933835890787
18,-90,30,2009-06-13 00:25:01+00:00,0.8578505233319618
19,-90,35,2009-06-13 00:25:01+00:00,
20,-85,-10,2009-06-13 00:25:01+00:00,0.15080579291905424
21,-85,-5,2009-06-13 00:25:01+00:00,0.16719537887060754
22,-85,0,2009-06-13 00:25:01+00:00,0.18242082812665705
23,-85,5,2009-06-13 00:25:01+00:00,0.174612001539805
24,-85,10,2009-06-13 00:25:01+00:00,0.10928904886047046
25,-85,15,2009-06-13 00:25:01+00:00,0.32694917446688604
26,-85,20,2009-06-13 00:25:01+00:00,0.04796023475272315
27,-85,25,2009-06-13 00:25:01+00:00,0.04531752410846921
28,-85,30,2009-06-13 00:25:01+00:00,0.21499395871099838
29,-85,35,2009-06-13 00:25:01+00:00,
30,-80,-10,2009-06-13 00:25:01+00:00,
31,-80,-5,2009-06-13 00:25:01+00:00,
32,-80,0,2009-06-13 00:25:01+00:00,
33,-80,5,2009-06-13 00:25:01+00:00,0.4235013097524643
34,-80,10,2009-06-13 00:25:01+00:00,
35,-80,15,2009-06-13 00:25:01+00:00,0.06510946920096147
36,-80,20,2009-06-13 00:25:01+00:00,0.1048329870406344
37,-80,25,2009-06-13 00:25:01+00:00,0.5293709256765003
38,-80,30,2009-06-13 00:25:01+00:00,0.12591777999649617
39,-80,35,2009-06-13 00:25:01+00:00,
40,-75,-10,2009-06-13 00:25:01+00:00,6.958866437276204
41,-75,-5,2009-06-13 00:25:01+00:00,
42,-75,0,2009-06-13 00:25:01+00:00,
43,-75,5,2009-06-13 00:25:01+00:00,
44,-75,10,2009-06-13 00:25:01+00:00,
45,-75,15,2009-06-13 00:25:01+00:00,
46,-75,20,2009-06-13 00:25:01+00:00,
47,-75,25,2009-06-13 00:25:01+00:00,0.09855015453619835
