,date,lon_rounded_up,lat_rounded_up,depth,o2
0,2023-01-22,-95,-10,0.49402538,220.93425313037
1,2023-01-22,-95,-10,1.5413754,220.9666622793323
2,2023-01-22,-95,-10,2.6456685,221.0045097506776
3,2023-01-22,-95,-10,3.8194947,221.0472332528389
4,2023-01-22,-95,-10,5.0782237,221.09129624139695
5,2023-01-22,-95,-10,6.440614,221.13610774102935
6,2023-01-22,-95,-10,7.92956,221.18277873690167
7,2023-01-22,-95,-10,9.572997,221.23297319823112
8,2023-01-22,-95,-10,11.405003,221.28949600877135
9,2023-01-22,-95,-10,13.467138,221.35793281953082
10,2023-01-22,-95,-10,15.810073,221.45229417450574
11,2023-01-22,-95,-10,18.49556,221.62095161143884
12,2023-01-22,-95,-10,21.598816,222.0098695992883
13,2023-01-22,-95,-10,25.211409,223.1264929046977
14,2023-01-22,-95,-10,29.444729,225.55464639469068
15,2023-01-22,-95,-10,34.434155,228.0996856343449
16,2023-01-22,-95,-10,40.34405,229.68005751698465
17,2023-01-22,-95,-10,47.373688,229.46883262582378
18,2023-01-22,-95,-5,0.49402538,220.14724331810362
19,2023-01-22,-95,-5,1.5413754,220.23482179187593
20,2023-01-22,-95,-5,2.6456685,220.34302262805758
21,2023-01-22,-95,-5,3.8194947,220.43865418207076
22,2023-01-22,-95,-5,5.0782237,220.52838988531204
23,2023-01-22,-95,-5,6.440614,220.61745016915458
24,2023-01-22,-95,-5,7.92956,220.70929536365327
25,2023-01-22,-95,-5,9.572997,220.80805268060593
26,2023-01-22,-95,-5,11.405003,220.92124550229028
27,2023-01-22,-95,-5,13.467138,221.06295914422898
28,2023-01-22,-95,-5,15.810073,221.25951211111885
29,2023-01-22,-95,-5,18.49556,221.5750078110468
30,2023-01-22,-95,-5,21.598816,222.20458432152157
31,2023-01-22,-95,-5,25.211409,223.41494816371372
32,2023-01-22,-95,-5,29.444729,224.87449126470656
33,2023-01-22,-95,-5,34.434155,225.25338381812685
34,2023-01-22,-95,-5,40.34405,223.2544418334961
35,2023-01-22,-95,-5,47.373688,217.50406603131975
36,2023-01-22,-95,0,0.49402538,210.06055762881326
37,2023-01-22,-95,0,1.5413754,210.01603270031157
38,2023-01-22,-95,0,2.6456685,209.97725728352864
39,2023-01-22,-95,0,3.8194947,209.9337619599842
40,2023-01-22,-95,0,5.0782237,209.86853408813477
41,2023-01-22,-95,0,6.440614,209.7623564947219
42,2023-01-22,-95,0,7.92956,209.58629902430943
43,2023-01-22,-95,0,9.572997,209.30032682872954
44,2023-01-22,-95,0,11.405003,208.84430952526273
45,2023-01-22,-95,0,13.467138,208.12474753970193
46,2023-01-22,-95,0,15.810073,206.96936725434801
47,2023-01-22,-95,0,18.49556,205.09071393694197
48,2023-01-22,-95,0,21.598816,202.9888305300758
49,2023-01-22,-95,0,25.211409,200.30247541155134
50,2023-01-22,-95,0,29.444729,195.89889322916667
51,2023-01-22,-95,0,34.434155,187.88871325538273
52,2023-01-22,-95,0,40.34405,174.5720204671224
53,2023-01-22,-95,0,47.373688,155.67861253647578
54,2023-01-22,-95,5,0.49402538,205.4265528724307
55,2023-01-22,-95,5,1.5413754,205.43434640793572
56,2023-01-22,-95,5,2.6456685,205.43690563383558
57,2023-01-22,-95,5,3.8194947,205.43613724481492
58,2023-01-22,-95,5,5.0782237,205.43162126087006
59,2023-01-22,-95,5,6.440614,205.4202837262835
60,2023-01-22,-95,5,7.92956,205.40005736578078
61,2023-01-22,-95,5,9.572997,205.36653326125372
62,2023-01-22,-95,5,11.405003,205.3128573826381
63,2023-01-22,-95,5,13.467138,205.23010628109887
64,2023-01-22,-95,5,15.810073,205.09648600987026
65,2023-01-22,-95,5,18.49556,204.85194386073522
66,2023-01-22,-95,5,21.598816,204.23533586774553
67,2023-01-22,-95,5,25.211409,202.17367818923225
68,2023-01-22,-95,5,29.444729,196.96212347121465
69,2023-01-22,-95,5,34.434155,185.64488238380068
70,2023-01-22,-95,5,40.34405,165.31095700945173
71,2023-01-22,-95,5,47.373688,141.25606667654856
72,2023-01-22,-95,10,0.49402538,201.3248778570266
73,2023-01-22,-95,10,1.5413754,201.28130086263022
74,2023-01-22,-95,10,2.6456685,201.2261530558268
75,2023-01-22,-95,10,3.8194947,201.16776290166945
76,2023-01-22,-95,10,5.0782237,201.10321324666342
77,2023-01-22,-95,10,6.440614,201.03153602963403
78,2023-01-22,-95,10,7.92956,200.95461945306687
79,2023-01-22,-95,10,9.572997,200.86585439046223
80,2023-01-22,-95,10,11.405003,200.7426392691476
81,2023-01-22,-95,10,13.467138,200.5323962257022
82,2023-01-22,-95,10,15.810073,200.04363000052317
83,2023-01-22,-95,10,18.49556,198.8964397612072
84,2023-01-22,-95,10,21.598816,196.54222851707823
85,2023-01-22,-95,10,25.211409,189.8409016563779
86,2023-01-22,-95,10,29.444729,171.48621139526367
87,2023-01-22,-95,10,34.434155,144.22017184666225
88,2023-01-22,-95,10,40.34405,119.57221719650995
89,2023-01-22,-95,10,47.373688,99.82427079336983
90,2023-01-22,-95,15,0.49402538,212.84729349045526
91,2023-01-22,-95,15,1.5413754,212.91848591395788
92,2023-01-22,-95,15,2.6456685,213.00026612054734
93,2023-01-22,-95,15,3.8194947,213.08185112362816
94,2023-01-22,-95,15,5.0782237,213.16955984206427
95,2023-01-22,-95,15,6.440614,213.26591713314966
96,2023-01-22,-95,15,7.92956,213.37208092099144
97,2023-01-22,-95,15,9.572997,213.4585342770531
98,2023-01-22,-95,15,11.405003,213.5008908589681
99,2023-01-22,-95,15,13.467138,213.4141931079683
100,2023-01-22,-95,15,15.810073,213.06924100603376
101,2023-01-22,-95,15,18.49556,212.3234293256487
102,2023-01-22,-95,15,21.598816,211.13271793183827
103,2023-01-22,-95,15,25.211409,209.16456349690756
104,2023-01-22,-95,15,29.444729,204.37152829851422
105,2023-01-22,-95,15,34.434155,193.65958144778298
106,2023-01-22,-95,15,40.34405,175.2794299534389
107,2023-01-22,-95,15,47.373688,150.90369160061792
108,2023-01-22,-95,20,0.49402538,212.92695372445243
109,2023-01-22,-95,20,1.5413754,213.01323877062117
110,2023-01-22,-95,20,2.6456685,213.12297793797083
111,2023-01-22,-95,20,3.8194947,213.24234798976354
112,2023-01-22,-95,20,5.0782237,213.38741438729423
113,2023-01-22,-95,20,6.440614,213.57704993656702
114,2023-01-22,-95,20,7.92956,213.85374995640345
115,2023-01-22,-95,20,9.572997,214.26115199497767
116,2023-01-22,-95,20,11.405003,214.88574409484863
117,2023-01-22,-95,20,13.467138,215.58424213954382
118,2023-01-22,-95,20,15.810073,215.96965953281946
119,2023-01-22,-95,20,18.49556,215.76448113577706
120,2023-01-22,-95,20,21.598816,214.5002739770072
121,2023-01-22,-95,20,25.211409,211.11402089255196
122,2023-01-22,-95,20,29.444729,204.56585489000594
123,2023-01-22,-95,20,34.434155,194.9815012386867
124,2023-01-22,-95,20,40.34405,181.51066699328723
125,2023-01-22,-95,20,47.373688,161.73170783303001
126,2023-01-22,-95,25,0.49402538,213.28319801507993
127,2023-01-22,-95,25,1.5413754,213.29676620128544
128,2023-01-22,-95,25,2.6456685,213.30824450115824
129,2023-01-22,-95,25,3.8194947,213.3176281596339
130,2023-01-22,-95,25,5.0782237,213.32583092977833
131,2023-01-22,-95,25,6.440614,213.33420417253362
132,2023-01-22,-95,25,7.92956,213.3419701154842
133,2023-01-22,-95,25,9.572997,213.34562739882358
134,2023-01-22,-95,25,11.405003,213.34019023096837
135,2023-01-22,-95,25,13.467138,213.32387391576228
136,2023-01-22,-95,25,15.810073,213.24651738026697
137,2023-01-22,-95,25,18.49556,213.15857100713822
138,2023-01-22,-95,25,21.598816,212.9888533440189
139,2023-01-22,-95,25,25.211409,212.78141628358424
140,2023-01-22,-95,25,29.444729,212.3412426727746
141,2023-01-22,-95,25,34.434155,211.4711123311461
142,2023-01-22,-95,25,40.34405,209.80607469011062
143,2023-01-22,-95,25,47.373688,206.34657078467043
144,2023-01-22,-95,30,0.49402538,223.6882893170497
145,2023-01-22,-95,30,1.5413754,223.69107434176658
146,2023-01-22,-95,30,2.6456685,223.69163773411003
147,2023-01-22,-95,30,3.8194947,223.69044518285943
148,2023-01-22,-95,30,5.0782237,223.68734670239826
149,2023-01-22,-95,30,6.440614,223.68140381805657
150,2023-01-22,-95,30,7.92956,223.66841787885326
151,2023-01-22,-95,30,9.572997,223.64786984938985
152,2023-01-22,-95,30,11.405003,223.61435646234557
153,2023-01-22,-95,30,13.467138,223.09431323242188
154,2023-01-22,-95,30,15.810073,222.48364307841317
155,2023-01-22,-95,30,18.49556,222.1271499633789
156,2023-01-22,-95,30,21.598816,221.47039925338876
157,2023-01-22,-95,30,25.211409,220.48561649828886
158,2023-01-22,-95,30,29.444729,218.94054591098677
159,2023-01-22,-95,30,34.434155,216.90387144183168
160,2023-01-22,-95,30,40.34405,214.41416056950888
161,2023-01-22,-95,30,47.373688,211.72346739335492
162,2023-01-22,-95,35,0.49402538,
163,2023-01-22,-95,35,1.5413754,
164,2023-01-22,-95,35,2.6456685,
165,2023-01-22,-95,35,3.8194947,
166,2023-01-22,-95,35,5.0782237,
167,2023-01-22,-95,35,6.440614,
168,2023-01-22,-95,35,7.92956,
169,2023-01-22,-95,35,9.572997,
170,2023-01-22,-95,35,11.405003,
171,2023-01-22,-95,35,13.467138,
172,2023-01-22,-95,35,15.810073,
173,2023-01-22,-95,35,18.49556,
174,2023-01-22,-95,35,21.598816,
175,2023-01-22,-95,35,25.211409,
176,2023-01-22,-95,35,29.444729,
177,2023-01-22,-95,35,34.434155,
178,2023-01-22,-95,35,40.34405,
179,2023-01-22,-95,35,47.373688,
180,2023-01-22,-90,-10,0.49402538,221.12032042003813
181,2023-01-22,-90,-10,1.5413754,221.16187293643043
182,2023-01-22,-90,-10,2.6456685,221.21681449526832
183,2023-01-22,-90,-10,3.8194947,221.27495498657225
184,2023-01-22,-90,-10,5.0782237,221.33162224179222
185,2023-01-22,-90,-10,6.440614,221.38999332246325
186,2023-01-22,-90,-10,7.92956,221.45371642339796
187,2023-01-22,-90,-10,9.572997,221.52920346941266
188,2023-01-22,-90,-10,11.405003,221.63356690179734
189,2023-01-22,-90,-10,13.467138,221.80992758614676
190,2023-01-22,-90,-10,15.810073,222.17358903430758
191,2023-01-22,-90,-10,18.49556,223.036326671782
192,2023-01-22,-90,-10,21.598816,224.99026420229958
193,2023-01-22,-90,-10,25.211409,227.97826414562408
194,2023-01-22,-90,-10,29.444729,231.20099883306594
195,2023-01-22,-90,-10,34.434155,233.21447383335658
196,2023-01-22,-90,-10,40.34405,233.3919945126488
197,2023-01-22,-90,-10,47.373688,230.95807436988468
198,2023-01-22,-90,-5,0.49402538,219.98968078613282
199,2023-01-22,-90,-5,1.5413754,220.12717334747313
200,2023-01-22,-90,-5,2.6456685,220.27013496398925
201,2023-01-22,-90,-5,3.8194947,220.3982949447632
202,2023-01-22,-90,-5,5.0782237,220.52331729888917
203,2023-01-22,-90,-5,6.440614,220.65268013000488
204,2023-01-22,-90,-5,7.92956,220.7938335800171
205,2023-01-22,-90,-5,9.572997,220.95817798614502
206,2023-01-22,-90,-5,11.405003,221.16905750274657
207,2023-01-22,-90,-5,13.467138,221.46496570587158
208,2023-01-22,-90,-5,15.810073,221.91459362030028
209,2023-01-22,-90,-5,18.49556,222.72331329345704
210,2023-01-22,-90,-5,21.598816,224.19608039855956
211,2023-01-22,-90,-5,25.211409,226.08057132720947
212,2023-01-22,-90,-5,29.444729,227.570086479187
213,2023-01-22,-90,-5,34.434155,227.20443462371827
214,2023-01-22,-90,-5,40.34405,223.5926699066162
215,2023-01-22,-90,-5,47.373688,214.9960259246826
216,2023-01-22,-90,0,0.49402538,213.87548112377678
217,2023-01-22,-90,0,1.5413754,213.90456237006433
218,2023-01-22,-90,0,2.6456685,213.9224975821898
219,2023-01-22,-90,0,3.8194947,213.8622119942891
220,2023-01-22,-90,0,5.0782237,213.6474936180508
221,2023-01-22,-90,0,6.440614,213.26566137726775
222,2023-01-22,-90,0,7.92956,212.7392595822049
223,2023-01-22,-90,0,9.572997,211.9964635396741
224,2023-01-22,-90,0,11.405003,210.95130424892778
225,2023-01-22,-90,0,13.467138,209.438531148065
226,2023-01-22,-90,0,15.810073,207.40449905395508
227,2023-01-22,-90,0,18.49556,204.9339393537069
228,2023-01-22,-90,0,21.598816,202.02496711494996
229,2023-01-22,-90,0,25.211409,198.27642483181424
230,2023-01-22,-90,0,29.444729,192.464691122681
231,2023-01-22,-90,0,34.434155,183.36344945153525
232,2023-01-22,-90,0,40.34405,170.4699461983772
233,2023-01-22,-90,0,47.373688,154.0106166080603
234,2023-01-22,-90,5,0.49402538,207.62082500457763
235,2023-01-22,-90,5,1.5413754,207.63379821777343
236,2023-01-22,-90,5,2.6456685,207.6361226272583
237,2023-01-22,-90,5,3.8194947,207.614867477417
238,2023-01-22,-90,5,5.0782237,207.5576463317871
239,2023-01-22,-90,5,6.440614,207.44511753082276
240,2023-01-22,-90,5,7.92956,207.25908706665038
241,2023-01-22,-90,5,9.572997,206.98789741516114
242,2023-01-22,-90,5,11.405003,206.61431568145753
243,2023-01-22,-90,5,13.467138,206.12259323120117
244,2023-01-22,-90,5,15.810073,205.38856925964356
245,2023-01-22,-90,5,18.49556,204.0131665802002
246,2023-01-22,-90,5,21.598816,200.7214751815796
247,2023-01-22,-90,5,25.211409,195.01616535186767
248,2023-01-22,-90,5,29.444729,186.89313962936401
