,date,lon_rounded_up,lat_rounded_up,depth,o2
0,2023-11-14,-95,-10,0.49402538,220.20624886510595
1,2023-11-14,-95,-10,1.5413754,220.2146443131289
2,2023-11-14,-95,-10,2.6456685,220.22153318928483
3,2023-11-14,-95,-10,3.8194947,220.22776593751107
4,2023-11-14,-95,-10,5.0782237,220.2347132537911
5,2023-11-14,-95,-10,6.440614,220.24285961332777
6,2023-11-14,-95,-10,7.92956,220.25166459202495
7,2023-11-14,-95,-10,9.572997,220.26064136185073
8,2023-11-14,-95,-10,11.405003,220.2697500631112
9,2023-11-14,-95,-10,13.467138,220.2790530803793
10,2023-11-14,-95,-10,15.810073,220.28866442206765
11,2023-11-14,-95,-10,18.49556,220.29872245529072
12,2023-11-14,-95,-10,21.598816,220.30944097609748
13,2023-11-14,-95,-10,25.211409,220.32129511757503
14,2023-11-14,-95,-10,29.444729,220.33544866514313
15,2023-11-14,-95,-10,34.434155,220.35589129043544
16,2023-11-14,-95,-10,40.34405,220.49307953365266
17,2023-11-14,-95,-10,47.373688,220.83242655989804
18,2023-11-14,-95,-5,0.49402538,212.73532631283715
19,2023-11-14,-95,-5,1.5413754,212.74420714605424
20,2023-11-14,-95,-5,2.6456685,212.7511408124651
21,2023-11-14,-95,-5,3.8194947,212.75725769769576
22,2023-11-14,-95,-5,5.0782237,212.76352368309384
23,2023-11-14,-95,-5,6.440614,212.76984685262045
24,2023-11-14,-95,-5,7.92956,212.7759780883789
25,2023-11-14,-95,-5,9.572997,212.78171201433454
26,2023-11-14,-95,-5,11.405003,212.78686305454798
27,2023-11-14,-95,-5,13.467138,212.79127629597983
28,2023-11-14,-95,-5,15.810073,212.7947055634998
29,2023-11-14,-95,-5,18.49556,212.79669985089984
30,2023-11-14,-95,-5,21.598816,212.79641589210146
31,2023-11-14,-95,-5,25.211409,212.79196592058454
32,2023-11-14,-95,-5,29.444729,212.77684954688664
33,2023-11-14,-95,-5,34.434155,212.72324832734608
34,2023-11-14,-95,-5,40.34405,212.5312965756371
35,2023-11-14,-95,-5,47.373688,210.91579041253954
36,2023-11-14,-95,0,0.49402538,203.05411406017484
37,2023-11-14,-95,0,1.5413754,202.94610610235304
