,date,lon_rounded_up,lat_rounded_up,depth,o2
0,2022-05-08,-95,-10,0.49402538,213.81896775433808
1,2022-05-08,-95,-10,1.5413754,213.8253291815587
2,2022-05-08,-95,-10,2.6456685,213.83046281256642
3,2022-05-08,-95,-10,3.8194947,213.8349450213028
4,2022-05-08,-95,-10,5.0782237,213.83907489387357
5,2022-05-08,-95,-10,6.440614,213.84310836964994
6,2022-05-08,-95,-10,7.92956,213.8472750916773
7,2022-05-08,-95,-10,9.572997,213.85174823510133
8,2022-05-08,-95,-10,11.405003,213.85667332932522
9,2022-05-08,-95,-10,13.467138,213.8621669431933
10,2022-05-08,-95,-10,15.810073,213.86834713336833
11,2022-05-08,-95,-10,18.49556,213.8754639225482
12,2022-05-08,-95,-10,21.598816,213.8842176926109
13,2022-05-08,-95,-10,25.211409,213.89652734873246
14,2022-05-08,-95,-10,29.444729,213.9199316323209
15,2022-05-08,-95,-10,34.434155,214.01426779818374
16,2022-05-08,-95,-10,40.34405,215.0789430925365
17,2022-05-08,-95,-10,47.373688,218.6203293919293
18,2022-05-08,-95,-5,0.49402538,208.95797097342356
19,2022-05-08,-95,-5,1.5413754,208.9702823093959
20,2022-05-08,-95,-5,2.6456685,208.98054006667365
21,2022-05-08,-95,-5,3.8194947,208.99026888892763
22,2022-05-08,-95,-5,5.0782237,209.00009791056314
23,2022-05-08,-95,-5,6.440614,209.01008507864816
24,2022-05-08,-95,-5,7.92956,209.02013451712472
25,2022-05-08,-95,-5,9.572997,209.03030791509718
26,2022-05-08,-95,-5,11.405003,209.0408175513858
27,2022-05-08,-95,-5,13.467138,209.05152696881976
28,2022-05-08,-95,-5,15.810073,209.0600674947103
29,2022-05-08,-95,-5,18.49556,209.05846114385696
30,2022-05-08,-95,-5,21.598816,209.01288826352075
31,2022-05-08,-95,-5,25.211409,208.602138591948
32,2022-05-08,-95,-5,29.444729,207.0136592683338
33,2022-05-08,-95,-5,34.434155,204.16164496285575
34,2022-05-08,-95,-5,40.34405,199.7638665335519
35,2022-05-08,-95,-5,47.373688,191.91265240623838
36,2022-05-08,-95,0,0.49402538,201.49387523106165
37,2022-05-08,-95,0,1.5413754,201.29649026053292
38,2022-05-08,-95,0,2.6456685,201.11363351004465
39,2022-05-08,-95,0,3.8194947,200.90516807919457
40,2022-05-08,-95,0,5.0782237,200.63672597975958
41,2022-05-08,-95,0,6.440614,200.26953194027854
42,2022-05-08,-95,0,7.92956,199.7613188607352
43,2022-05-08,-95,0,9.572997,199.0335907709031
44,2022-05-08,-95,0,11.405003,197.99132029215494
45,2022-05-08,-95,0,13.467138,196.51597122918992
46,2022-05-08,-95,0,15.810073,194.5648882911319
47,2022-05-08,-95,0,18.49556,191.93786806379046
48,2022-05-08,-95,0,21.598816,187.60704273042225
49,2022-05-08,-95,0,25.211409,180.57556657337008
50,2022-05-08,-95,0,29.444729,171.5910098484584
51,2022-05-08,-95,0,34.434155,161.11211551484607
52,2022-05-08,-95,0,40.34405,149.05808570498513
53,2022-05-08,-95,0,47.373688,134.8787109556652
54,2022-05-08,-95,5,0.49402538,206.0685304914202
55,2022-05-08,-95,5,1.5413754,206.07167238507952
56,2022-05-08,-95,5,2.6456685,206.07681670415968
57,2022-05-08,-95,5,3.8194947,206.07861506144206
58,2022-05-08,-95,5,5.0782237,206.07178758893693
59,2022-05-08,-95,5,6.440614,206.05099694388252
60,2022-05-08,-95,5,7.92956,206.01192002069382
61,2022-05-08,-95,5,9.572997,205.94706729707264
62,2022-05-08,-95,5,11.405003,205.83058842250279
63,2022-05-08,-95,5,13.467138,205.5833857581729
64,2022-05-08,-95,5,15.810073,204.96278777349562
65,2022-05-08,-95,5,18.49556,203.8639053708031
66,2022-05-08,-95,5,21.598816,202.24978648594447
67,2022-05-08,-95,5,25.211409,199.85906444731214
68,2022-05-08,-95,5,29.444729,195.9509068080357
69,2022-05-08,-95,5,34.434155,189.287893531436
70,2022-05-08,-95,5,40.34405,179.50139607020787
71,2022-05-08,-95,5,47.373688,164.78806648254394
72,2022-05-08,-95,10,0.49402538,206.05260649181548
73,2022-05-08,-95,10,1.5413754,206.1521880013602
74,2022-05-08,-95,10,2.6456685,206.26921811785016
75,2022-05-08,-95,10,3.8194947,206.3939785548619
76,2022-05-08,-95,10,5.0782237,206.52974170503163
77,2022-05-08,-95,10,6.440614,206.69141831170944
78,2022-05-08,-95,10,7.92956,206.91732395717077
79,2022-05-08,-95,10,9.572997,207.31363016764323
80,2022-05-08,-95,10,11.405003,208.0118739900135
81,2022-05-08,-95,10,13.467138,208.9092813400995
82,2022-05-08,-95,10,15.810073,209.42740602039154
83,2022-05-08,-95,10,18.49556,208.76666808355424
84,2022-05-08,-95,10,21.598816,205.7028172447568
85,2022-05-08,-95,10,25.211409,199.7233018784296
86,2022-05-08,-95,10,29.444729,190.21668159848167
87,2022-05-08,-95,10,34.434155,176.36233763921828
88,2022-05-08,-95,10,40.34405,158.3571275983538
89,2022-05-08,-95,10,47.373688,137.26537582760764
90,2022-05-08,-95,15,0.49402538,206.65057540166947
91,2022-05-08,-95,15,1.5413754,206.77365152268183
92,2022-05-08,-95,15,2.6456685,206.94170423235212
93,2022-05-08,-95,15,3.8194947,207.1426527477446
94,2022-05-08,-95,15,5.0782237,207.39264544532412
95,2022-05-08,-95,15,6.440614,207.73145679292224
96,2022-05-08,-95,15,7.92956,208.20980333600724
97,2022-05-08,-95,15,9.572997,208.9118890671503
98,2022-05-08,-95,15,11.405003,209.87030385335285
99,2022-05-08,-95,15,13.467138,210.93439966837565
100,2022-05-08,-95,15,15.810073,212.04536583310082
101,2022-05-08,-95,15,18.49556,213.09657229468937
102,2022-05-08,-95,15,21.598816,213.67883754911878
103,2022-05-08,-95,15,25.211409,213.46289378574917
104,2022-05-08,-95,15,29.444729,211.7042731875465
105,2022-05-08,-95,15,34.434155,206.5301314581008
106,2022-05-08,-95,15,40.34405,195.47240896679105
107,2022-05-08,-95,15,47.373688,176.38835946945917
108,2022-05-08,-95,20,0.49402538,207.03440311976843
109,2022-05-08,-95,20,1.5413754,207.1800560270037
110,2022-05-08,-95,20,2.6456685,207.3867995398385
111,2022-05-08,-95,20,3.8194947,207.62997817993164
112,2022-05-08,-95,20,5.0782237,207.94344411577498
113,2022-05-08,-95,20,6.440614,208.37739685603552
114,2022-05-08,-95,20,7.92956,209.03363255092077
115,2022-05-08,-95,20,9.572997,209.9165905543736
116,2022-05-08,-95,20,11.405003,211.01104123251778
117,2022-05-08,-95,20,13.467138,212.34269223894393
118,2022-05-08,-95,20,15.810073,213.83793776375907
119,2022-05-08,-95,20,18.49556,214.93356691087996
120,2022-05-08,-95,20,21.598816,214.88273307255335
121,2022-05-08,-95,20,25.211409,212.54710183824812
122,2022-05-08,-95,20,29.444729,206.07604735238212
123,2022-05-08,-95,20,34.434155,193.91527714048112
124,2022-05-08,-95,20,40.34405,176.27363015939522
125,2022-05-08,-95,20,47.373688,152.77692070007325
126,2022-05-08,-95,25,0.49402538,205.79054920285247
127,2022-05-08,-95,25,1.5413754,205.86621853140898
128,2022-05-08,-95,25,2.6456685,205.98720163744548
129,2022-05-08,-95,25,3.8194947,206.1766311290652
130,2022-05-08,-95,25,5.0782237,206.47921348394348
131,2022-05-08,-95,25,6.440614,206.93673762831577
132,2022-05-08,-95,25,7.92956,207.53346358898074
133,2022-05-08,-95,25,9.572997,208.2132634362509
134,2022-05-08,-95,25,11.405003,208.94224718670512
135,2022-05-08,-95,25,13.467138,209.69741411029167
136,2022-05-08,-95,25,15.810073,210.57316538733895
137,2022-05-08,-95,25,18.49556,211.56924881708053
138,2022-05-08,-95,25,21.598816,212.67371349979715
139,2022-05-08,-95,25,25.211409,213.9939980111471
140,2022-05-08,-95,25,29.444729,215.37380958895378
141,2022-05-08,-95,25,34.434155,216.73760114397322
142,2022-05-08,-95,25,40.34405,217.95782251641302
143,2022-05-08,-95,25,47.373688,218.271615507639
144,2022-05-08,-95,30,0.49402538,212.55319828950158
145,2022-05-08,-95,30,1.5413754,212.61988830566406
146,2022-05-08,-95,30,2.6456685,212.73618204279464
147,2022-05-08,-95,30,3.8194947,213.01702904516412
148,2022-05-08,-95,30,5.0782237,213.49878331857136
149,2022-05-08,-95,30,6.440614,214.1507128338481
150,2022-05-08,-95,30,7.92956,214.91775015897528
151,2022-05-08,-95,30,9.572997,215.7334449235783
152,2022-05-08,-95,30,11.405003,216.55525030091752
153,2022-05-08,-95,30,13.467138,217.2896834716797
154,2022-05-08,-95,30,15.810073,218.0468910092213
155,2022-05-08,-95,30,18.49556,218.90103187561036
156,2022-05-08,-95,30,21.598816,219.85447471162192
157,2022-05-08,-95,30,25.211409,220.83475906237038
158,2022-05-08,-95,30,29.444729,221.56239461453163
159,2022-05-08,-95,30,34.434155,222.2951506057588
160,2022-05-08,-95,30,40.34405,222.89577992757162
161,2022-05-08,-95,30,47.373688,222.88850056041372
162,2022-05-08,-95,35,0.49402538,
163,2022-05-08,-95,35,1.5413754,
164,2022-05-08,-95,35,2.6456685,
165,2022-05-08,-95,35,3.8194947,
166,2022-05-08,-95,35,5.0782237,
167,2022-05-08,-95,35,6.440614,
168,2022-05-08,-95,35,7.92956,
169,2022-05-08,-95,35,9.572997,
170,2022-05-08,-95,35,11.405003,
171,2022-05-08,-95,35,13.467138,
172,2022-05-08,-95,35,15.810073,
173,2022-05-08,-95,35,18.49556,
174,2022-05-08,-95,35,21.598816,
175,2022-05-08,-95,35,25.211409,
176,2022-05-08,-95,35,29.444729,
177,2022-05-08,-95,35,34.434155,
178,2022-05-08,-95,35,40.34405,
179,2022-05-08,-95,35,47.373688,
180,2022-05-08,-90,-10,0.49402538,213.83966420491535
181,2022-05-08,-90,-10,1.5413754,213.84455475580125
182,2022-05-08,-90,-10,2.6456685,213.84845642816452
183,2022-05-08,-90,-10,3.8194947,213.8518420628139
184,2022-05-08,-90,-10,5.0782237,213.85493487403505
185,2022-05-08,-90,-10,6.440614,213.85786681402297
186,2022-05-08,-90,-10,7.92956,213.86074302310035
187,2022-05-08,-90,-10,9.572997,213.86367950439453
188,2022-05-08,-90,-10,11.405003,213.86681460425967
189,2022-05-08,-90,-10,13.467138,213.8702537536621
190,2022-05-08,-90,-10,15.810073,213.87410917736236
191,2022-05-08,-90,-10,18.49556,213.8785628545852
192,2022-05-08,-90,-10,21.598816,213.88394644601004
193,2022-05-08,-90,-10,25.211409,213.89135168166388
194,2022-05-08,-90,-10,29.444729,213.90621101742698
195,2022-05-08,-90,-10,34.434155,214.01869274321058
196,2022-05-08,-90,-10,40.34405,214.96405203683037
197,2022-05-08,-90,-10,47.373688,218.8204300653367
198,2022-05-08,-90,-5,0.49402538,209.34206523895264
