,date,lon_rounded_up,lat_rounded_up,depth,o2
0,2024-01-28,-95,-10,0.49402538,215.6788086491107
1,2024-01-28,-95,-10,1.5413754,215.6880611843533
2,2024-01-28,-95,-10,2.6456685,215.69725898171768
3,2024-01-28,-95,-10,3.8194947,215.70617606580393
4,2024-01-28,-95,-10,5.0782237,215.71507055581023
5,2024-01-28,-95,-10,6.440614,215.72467110216482
6,2024-01-28,-95,-10,7.92956,215.73597731125327
7,2024-01-28,-95,-10,9.572997,215.75003584604414
8,2024-01-28,-95,-10,11.405003,215.76854776741425
9,2024-01-28,-95,-10,13.467138,215.79593642877072
10,2024-01-28,-95,-10,15.810073,215.84451408126728
11,2024-01-28,-95,-10,18.49556,215.94804223162248
12,2024-01-28,-95,-10,21.598816,216.1494243042269
13,2024-01-28,-95,-10,25.211409,216.4187578127768
14,2024-01-28,-95,-10,29.444729,216.77040124317958
15,2024-01-28,-95,-10,34.434155,217.3697155803239
16,2024-01-28,-95,-10,40.34405,218.2952437281879
17,2024-01-28,-95,-10,47.373688,219.22415043491355
18,2024-01-28,-95,-5,0.49402538,211.16530576433453
19,2024-01-28,-95,-5,1.5413754,211.18103997366768
20,2024-01-28,-95,-5,2.6456685,211.19658388410295
21,2024-01-28,-95,-5,3.8194947,211.21171188354492
22,2024-01-28,-95,-5,5.0782237,211.22678455171132
23,2024-01-28,-95,-5,6.440614,211.24308500744047
24,2024-01-28,-95,-5,7.92956,211.26404022943404
25,2024-01-28,-95,-5,9.572997,211.29760774884906
26,2024-01-28,-95,-5,11.405003,211.35827807471867
27,2024-01-28,-95,-5,13.467138,211.47215078444708
28,2024-01-28,-95,-5,15.810073,211.66679142543248
29,2024-01-28,-95,-5,18.49556,211.94749170939127
30,2024-01-28,-95,-5,21.598816,212.26396030244373
31,2024-01-28,-95,-5,25.211409,212.38882562546502
32,2024-01-28,-95,-5,29.444729,212.04745559692384
33,2024-01-28,-95,-5,34.434155,211.03420152210055
34,2024-01-28,-95,-5,40.34405,208.78212436494374
35,2024-01-28,-95,-5,47.373688,203.8898385184152
36,2024-01-28,-95,0,0.49402538,203.34827295939127
37,2024-01-28,-95,0,1.5413754,203.33721269880022
38,2024-01-28,-95,0,2.6456685,203.32233043852307
39,2024-01-28,-95,0,3.8194947,203.29849657331195
40,2024-01-28,-95,0,5.0782237,203.25678089686804
41,2024-01-28,-95,0,6.440614,203.18414757138206
42,2024-01-28,-95,0,7.92956,203.07257043747674
43,2024-01-28,-95,0,9.572997,202.90881649198985
44,2024-01-28,-95,0,11.405003,202.65973416283018
45,2024-01-28,-95,0,13.467138,202.2651007152739
46,2024-01-28,-95,0,15.810073,201.61483205159504
47,2024-01-28,-95,0,18.49556,200.517697652181
48,2024-01-28,-95,0,21.598816,198.68023118518647
49,2024-01-28,-95,0,25.211409,195.84268915085565
50,2024-01-28,-95,0,29.444729,191.65567525227866
51,2024-01-28,-95,0,34.434155,185.5548076811291
52,2024-01-28,-95,0,40.34405,176.4453477042062
53,2024-01-28,-95,0,47.373688,162.59099880400157
54,2024-01-28,-95,5,0.49402538,201.54468016851516
55,2024-01-28,-95,5,1.5413754,201.5459416707357
56,2024-01-28,-95,5,2.6456685,201.54640459333146
57,2024-01-28,-95,5,3.8194947,201.54565767560686
58,2024-01-28,-95,5,5.0782237,201.5403439113072
59,2024-01-28,-95,5,6.440614,201.51123628162202
60,2024-01-28,-95,5,7.92956,201.4178467523484
61,2024-01-28,-95,5,9.572997,201.21421494256882
62,2024-01-28,-95,5,11.405003,200.8533182779948
63,2024-01-28,-95,5,13.467138,200.22924197968982
64,2024-01-28,-95,5,15.810073,199.1417220342727
65,2024-01-28,-95,5,18.49556,197.27118955339705
66,2024-01-28,-95,5,21.598816,194.11855297996885
67,2024-01-28,-95,5,25.211409,189.2469383966355
68,2024-01-28,-95,5,29.444729,182.16902691069103
69,2024-01-28,-95,5,34.434155,171.8942638578869
70,2024-01-28,-95,5,40.34405,157.92730335053943
71,2024-01-28,-95,5,47.373688,141.5165168762207
72,2024-01-28,-95,10,0.49402538,198.39726399012974
73,2024-01-28,-95,10,1.5413754,198.39133536929177
74,2024-01-28,-95,10,2.6456685,198.38481597900392
75,2024-01-28,-95,10,3.8194947,198.37774759928385
76,2024-01-28,-95,10,5.0782237,198.3665448506673
77,2024-01-28,-95,10,6.440614,198.34076251075382
78,2024-01-28,-95,10,7.92956,198.28383175077892
79,2024-01-28,-95,10,9.572997,198.1719910757882
80,2024-01-28,-95,10,11.405003,197.98033258347283
81,2024-01-28,-95,10,13.467138,197.6605303446452
82,2024-01-28,-95,10,15.810073,197.0986730303083
