,date,lon_rounded_up,lat_rounded_up,depth,o2
0,2022-02-27,-95,-10,0.49402538,216.73153731503996
1,2022-02-27,-95,-10,1.5413754,216.7546990496231
2,2022-02-27,-95,-10,2.6456685,216.77480176030372
3,2022-02-27,-95,-10,3.8194947,216.7937321392587
4,2022-02-27,-95,-10,5.0782237,216.8126863233086
5,2022-02-27,-95,-10,6.440614,216.83363916652272
6,2022-02-27,-95,-10,7.92956,216.85880142869323
7,2022-02-27,-95,-10,9.572997,216.88920309538204
8,2022-02-27,-95,-10,11.405003,216.9257908689192
9,2022-02-27,-95,-10,13.467138,216.9716111440507
10,2022-02-27,-95,-10,15.810073,217.03352200255102
11,2022-02-27,-95,-10,18.49556,217.1324176053071
12,2022-02-27,-95,-10,21.598816,217.3338837569533
13,2022-02-27,-95,-10,25.211409,217.88542721979744
14,2022-02-27,-95,-10,29.444729,219.6076707212833
15,2022-02-27,-95,-10,34.434155,222.57278009877453
16,2022-02-27,-95,-10,40.34405,225.8786921079467
17,2022-02-27,-95,-10,47.373688,227.5568690916308
18,2022-02-27,-95,-5,0.49402538,214.76084987095425
19,2022-02-27,-95,-5,1.5413754,214.80683575584774
20,2022-02-27,-95,-5,2.6456685,214.85618809291296
21,2022-02-27,-95,-5,3.8194947,214.91565773373557
22,2022-02-27,-95,-5,5.0782237,214.9808325631278
23,2022-02-27,-95,-5,6.440614,215.04920501708983
24,2022-02-27,-95,-5,7.92956,215.12230348132906
25,2022-02-27,-95,-5,9.572997,215.20387333461215
26,2022-02-27,-95,-5,11.405003,215.3015264965239
27,2022-02-27,-95,-5,13.467138,215.42987198602586
28,2022-02-27,-95,-5,15.810073,215.62028310866583
29,2022-02-27,-95,-5,18.49556,215.93140542166574
30,2022-02-27,-95,-5,21.598816,216.47731377737864
31,2022-02-27,-95,-5,25.211409,217.30989408947173
32,2022-02-27,-95,-5,29.444729,218.39146194458007
33,2022-02-27,-95,-5,34.434155,219.23122525896346
34,2022-02-27,-95,-5,40.34405,218.7557034083775
35,2022-02-27,-95,-5,47.373688,214.13866046723865
36,2022-02-27,-95,0,0.49402538,206.9216458638509
37,2022-02-27,-95,0,1.5413754,206.84567209879557
38,2022-02-27,-95,0,2.6456685,206.77618444533576
39,2022-02-27,-95,0,3.8194947,206.6791595822289
40,2022-02-27,-95,0,5.0782237,206.5306756519136
41,2022-02-27,-95,0,6.440614,206.3171775091262
42,2022-02-27,-95,0,7.92956,206.02468795776366
43,2022-02-27,-95,0,9.572997,205.63414455595472
44,2022-02-27,-95,0,11.405003,205.113103049142
45,2022-02-27,-95,0,13.467138,204.40843654814222
