,date,lon_rounded_up,lat_rounded_up,depth,o2
0,2024-01-24,-95,-10,0.49402538,215.6170162624783
1,2024-01-24,-95,-10,1.5413754,215.62565706214127
2,2024-01-24,-95,-10,2.6456685,215.6359205181096
3,2024-01-24,-95,-10,3.8194947,215.6489183075574
4,2024-01-24,-95,-10,5.0782237,215.66527434541524
5,2024-01-24,-95,-10,6.440614,215.68517505879305
6,2024-01-24,-95,-10,7.92956,215.70847218485375
7,2024-01-24,-95,-10,9.572997,215.73563767344504
8,2024-01-24,-95,-10,11.405003,215.76752051528618
9,2024-01-24,-95,-10,13.467138,215.80544877863255
10,2024-01-24,-95,-10,15.810073,215.85201801464402
11,2024-01-24,-95,-10,18.49556,215.9077218330366
12,2024-01-24,-95,-10,21.598816,215.97117479804422
13,2024-01-24,-95,-10,25.211409,216.0548505372201
14,2024-01-24,-95,-10,29.444729,216.2407708546472
15,2024-01-24,-95,-10,34.434155,216.76628922443
16,2024-01-24,-95,-10,40.34405,217.75879456396817
17,2024-01-24,-95,-10,47.373688,218.83735130811766
18,2024-01-24,-95,-5,0.49402538,211.3097847348168
19,2024-01-24,-95,-5,1.5413754,211.3274655296689
20,2024-01-24,-95,-5,2.6456685,211.34579565865653
21,2024-01-24,-95,-5,3.8194947,211.36667418706986
22,2024-01-24,-95,-5,5.0782237,211.39313205537343
23,2024-01-24,-95,-5,6.440614,211.42642135620116
24,2024-01-24,-95,-5,7.92956,211.4702420915876
25,2024-01-24,-95,-5,9.572997,211.53854406447638
26,2024-01-24,-95,-5,11.405003,211.63803692772274
27,2024-01-24,-95,-5,13.467138,211.7550692967006
28,2024-01-24,-95,-5,15.810073,211.87665521530877
29,2024-01-24,-95,-5,18.49556,211.99593106224424
30,2024-01-24,-95,-5,21.598816,212.07805880591982
31,2024-01-24,-95,-5,25.211409,212.06561253865559
32,2024-01-24,-95,-5,29.444729,211.86075512114024
33,2024-01-24,-95,-5,34.434155,211.28901864914667
34,2024-01-24,-95,-5,40.34405,209.76256510416667
35,2024-01-24,-95,-5,47.373688,205.80076170421782
36,2024-01-24,-95,0,0.49402538,202.28474706013998
37,2024-01-24,-95,0,1.5413754,202.26270363217307
38,2024-01-24,-95,0,2.6456685,202.22859032040552
39,2024-01-24,-95,0,3.8194947,202.16751894269672
40,2024-01-24,-95,0,5.0782237,202.06925535656157
41,2024-01-24,-95,0,6.440614,201.91840264456613
42,2024-01-24,-95,0,7.92956,201.6949717930385
43,2024-01-24,-95,0,9.572997,201.37620566231863
44,2024-01-24,-95,0,11.405003,200.93668347313292
45,2024-01-24,-95,0,13.467138,200.33537230718704
