,date,lon_rounded_up,lat_rounded_up,depth,o2
0,2022-06-23,-95,-10,0.49402538,216.99234039929448
1,2022-06-23,-95,-10,1.5413754,216.99319700210813
2,2022-06-23,-95,-10,2.6456685,216.99387029185047
3,2022-06-23,-95,-10,3.8194947,216.99448656008627
4,2022-06-23,-95,-10,5.0782237,216.9951104404164
5,2022-06-23,-95,-10,6.440614,216.9957800971137
6,2022-06-23,-95,-10,7.92956,216.9964828664213
7,2022-06-23,-95,-10,9.572997,216.99722314259364
8,2022-06-23,-95,-10,11.405003,216.99801538860987
9,2022-06-23,-95,-10,13.467138,216.9988786001054
10,2022-06-23,-95,-10,15.810073,216.99984111483136
11,2022-06-23,-95,-10,18.49556,217.00095147718918
12,2022-06-23,-95,-10,21.598816,217.00233611714543
13,2022-06-23,-95,-10,25.211409,217.00435027730168
14,2022-06-23,-95,-10,29.444729,217.00812393845885
15,2022-06-23,-95,-10,34.434155,217.02653437677154
16,2022-06-23,-95,-10,40.34405,217.086317793312
17,2022-06-23,-95,-10,47.373688,217.30407265038176
18,2022-06-23,-95,-5,0.49402538,213.97901411510648
19,2022-06-23,-95,-5,1.5413754,213.97318958100817
20,2022-06-23,-95,-5,2.6456685,213.96790233793712
21,2022-06-23,-95,-5,3.8194947,213.961832064674
22,2022-06-23,-95,-5,5.0782237,213.95508931477863
23,2022-06-23,-95,-5,6.440614,213.9479632786342
24,2022-06-23,-95,-5,7.92956,213.94043931506928
25,2022-06-23,-95,-5,9.572997,213.932338423956
26,2022-06-23,-95,-5,11.405003,213.92339677356537
27,2022-06-23,-95,-5,13.467138,213.91326384771438
28,2022-06-23,-95,-5,15.810073,213.90140497116815
29,2022-06-23,-95,-5,18.49556,213.88688430786132
30,2022-06-23,-95,-5,21.598816,213.86781223842075
31,2022-06-23,-95,-5,25.211409,213.83915270850773
32,2022-06-23,-95,-5,29.444729,213.78390898931593
33,2022-06-23,-95,-5,34.434155,213.62800583612352
34,2022-06-23,-95,-5,40.34405,212.7412914094471
35,2022-06-23,-95,-5,47.373688,208.0205086844308
36,2022-06-23,-95,0,0.49402538,205.05880733671643
37,2022-06-23,-95,0,1.5413754,204.9110737755185
38,2022-06-23,-95,0,2.6456685,204.76079453967867
39,2022-06-23,-95,0,3.8194947,204.62719007219587
40,2022-06-23,-95,0,5.0782237,204.49649022420246
41,2022-06-23,-95,0,6.440614,204.3541393098377
42,2022-06-23,-95,0,7.92956,204.18227059500558
43,2022-06-23,-95,0,9.572997,203.96079617454893
44,2022-06-23,-95,0,11.405003,203.66100518362862
45,2022-06-23,-95,0,13.467138,203.24071811494372
46,2022-06-23,-95,0,15.810073,202.6401606241862
47,2022-06-23,-95,0,18.49556,201.78275022960844
48,2022-06-23,-95,0,21.598816,200.5534455072312
49,2022-06-23,-95,0,25.211409,198.75527903238932
50,2022-06-23,-95,0,29.444729,196.0572937011719
51,2022-06-23,-95,0,34.434155,191.58165839059012
52,2022-06-23,-95,0,40.34405,183.41619364420572
53,2022-06-23,-95,0,47.373688,170.02542459397088
54,2022-06-23,-95,5,0.49402538,204.06193756830123
55,2022-06-23,-95,5,1.5413754,204.01740159534273
56,2022-06-23,-95,5,2.6456685,203.97389519101097
57,2022-06-23,-95,5,3.8194947,203.93288973853703
58,2022-06-23,-95,5,5.0782237,203.89009875342958
59,2022-06-23,-95,5,6.440614,203.84164178030832
60,2022-06-23,-95,5,7.92956,203.78139136178152
61,2022-06-23,-95,5,9.572997,203.69854678199405
62,2022-06-23,-95,5,11.405003,203.5743616739909
63,2022-06-23,-95,5,13.467138,203.38250706990559
64,2022-06-23,-95,5,15.810073,203.0625499906994
65,2022-06-23,-95,5,18.49556,202.47364574614025
66,2022-06-23,-95,5,21.598816,201.338169388544
67,2022-06-23,-95,5,25.211409,199.65195941016788
68,2022-06-23,-95,5,29.444729,197.43765840076264
69,2022-06-23,-95,5,34.434155,194.46370689755395
70,2022-06-23,-95,5,40.34405,189.9331193106515
71,2022-06-23,-95,5,47.373688,180.74524754115512
72,2022-06-23,-95,10,0.49402538,203.74723848615375
73,2022-06-23,-95,10,1.5413754,203.76766081310453
74,2022-06-23,-95,10,2.6456685,203.7847990853446
75,2022-06-23,-95,10,3.8194947,203.79647006080265
76,2022-06-23,-95,10,5.0782237,203.80350029355003
77,2022-06-23,-95,10,6.440614,203.80600713094074
78,2022-06-23,-95,10,7.92956,203.80323762439545
79,2022-06-23,-95,10,9.572997,203.7928928193592
80,2022-06-23,-95,10,11.405003,203.7688201177688
81,2022-06-23,-95,10,13.467138,203.72288386027017
82,2022-06-23,-95,10,15.810073,203.63512856619698
83,2022-06-23,-95,10,18.49556,203.45314243861608
84,2022-06-23,-95,10,21.598816,202.99621629260835
85,2022-06-23,-95,10,25.211409,201.44170630318777
86,2022-06-23,-95,10,29.444729,196.2573484874907
87,2022-06-23,-95,10,34.434155,183.8679497128441
88,2022-06-23,-95,10,40.34405,161.48796344938734
89,2022-06-23,-95,10,47.373688,131.74472572689965
90,2022-06-23,-95,15,0.49402538,204.52806302025203
91,2022-06-23,-95,15,1.5413754,204.58189094180153
92,2022-06-23,-95,15,2.6456685,204.65920028686523
93,2022-06-23,-95,15,3.8194947,204.74624866303944
94,2022-06-23,-95,15,5.0782237,204.84010518391926
95,2022-06-23,-95,15,6.440614,204.93376294090635
96,2022-06-23,-95,15,7.92956,205.02478125435965
97,2022-06-23,-95,15,9.572997,205.10827676682246
98,2022-06-23,-95,15,11.405003,205.17948960803804
99,2022-06-23,-95,15,13.467138,205.2380839029948
100,2022-06-23,-95,15,15.810073,205.2218692234584
101,2022-06-23,-95,15,18.49556,204.9861782255627
102,2022-06-23,-95,15,21.598816,204.08009371076312
103,2022-06-23,-95,15,25.211409,200.82640707833426
104,2022-06-23,-95,15,29.444729,190.7991208031064
105,2022-06-23,-95,15,34.434155,172.72926802862258
106,2022-06-23,-95,15,40.34405,148.14729354495094
107,2022-06-23,-95,15,47.373688,119.25197386968703
108,2022-06-23,-95,20,0.49402538,203.5878689629691
109,2022-06-23,-95,20,1.5413754,203.63504655020577
110,2022-06-23,-95,20,2.6456685,203.68270533425468
111,2022-06-23,-95,20,3.8194947,203.72600950513566
112,2022-06-23,-95,20,5.0782237,203.76915073394775
113,2022-06-23,-95,20,6.440614,203.81613622392928
114,2022-06-23,-95,20,7.92956,203.87222739628382
115,2022-06-23,-95,20,9.572997,203.9505867276873
116,2022-06-23,-95,20,11.405003,204.07550661904472
117,2022-06-23,-95,20,13.467138,204.29222120557512
118,2022-06-23,-95,20,15.810073,204.6900144304548
119,2022-06-23,-95,20,18.49556,205.40633719308036
120,2022-06-23,-95,20,21.598816,206.56705815451485
121,2022-06-23,-95,20,25.211409,207.9634528841291
122,2022-06-23,-95,20,29.444729,208.49992506844657
123,2022-06-23,-95,20,34.434155,205.91375528063094
124,2022-06-23,-95,20,40.34405,198.52990543949713
125,2022-06-23,-95,20,47.373688,183.3077863519842
126,2022-06-23,-95,25,0.49402538,200.59899873955305
127,2022-06-23,-95,25,1.5413754,200.66494346441223
128,2022-06-23,-95,25,2.6456685,200.7691145076308
129,2022-06-23,-95,25,3.8194947,200.89435169308683
130,2022-06-23,-95,25,5.0782237,201.04377008482467
131,2022-06-23,-95,25,6.440614,201.21545126271803
132,2022-06-23,-95,25,7.92956,201.41308160826216
133,2022-06-23,-95,25,9.572997,201.63030629712483
134,2022-06-23,-95,25,11.405003,201.86651653910792
135,2022-06-23,-95,25,13.467138,202.05028123675652
136,2022-06-23,-95,25,15.810073,202.3959973231311
137,2022-06-23,-95,25,18.49556,203.03377656482516
138,2022-06-23,-95,25,21.598816,204.24897515485827
139,2022-06-23,-95,25,25.211409,206.35840111709223
140,2022-06-23,-95,25,29.444729,209.2460061810874
141,2022-06-23,-95,25,34.434155,212.41755480836764
142,2022-06-23,-95,25,40.34405,215.07501892996305
143,2022-06-23,-95,25,47.373688,216.94537066929232
144,2022-06-23,-95,30,0.49402538,201.7971937785777
145,2022-06-23,-95,30,1.5413754,201.8894665148831
146,2022-06-23,-95,30,2.6456685,201.9985983205396
147,2022-06-23,-95,30,3.8194947,202.1114019349564
148,2022-06-23,-95,30,5.0782237,202.25979271230773
149,2022-06-23,-95,30,6.440614,202.47936798805415
150,2022-06-23,-95,30,7.92956,202.81692114541696
151,2022-06-23,-95,30,9.572997,203.31622089711271
152,2022-06-23,-95,30,11.405003,203.9928797049116
153,2022-06-23,-95,30,13.467138,204.86129028320312
154,2022-06-23,-95,30,15.810073,205.84317079137583
155,2022-06-23,-95,30,18.49556,206.9742914835612
156,2022-06-23,-95,30,21.598816,208.37408929808527
157,2022-06-23,-95,30,25.211409,210.21039925634332
158,2022-06-23,-95,30,29.444729,212.42399682731272
159,2022-06-23,-95,30,34.434155,215.2966524634031
160,2022-06-23,-95,30,40.34405,218.10415935516357
161,2022-06-23,-95,30,47.373688,220.18844205682927
162,2022-06-23,-95,35,0.49402538,
163,2022-06-23,-95,35,1.5413754,
164,2022-06-23,-95,35,2.6456685,
165,2022-06-23,-95,35,3.8194947,
166,2022-06-23,-95,35,5.0782237,
167,2022-06-23,-95,35,6.440614,
168,2022-06-23,-95,35,7.92956,
169,2022-06-23,-95,35,9.572997,
170,2022-06-23,-95,35,11.405003,
171,2022-06-23,-95,35,13.467138,
172,2022-06-23,-95,35,15.810073,
173,2022-06-23,-95,35,18.49556,
174,2022-06-23,-95,35,21.598816,
175,2022-06-23,-95,35,25.211409,
