,date,lon_rounded_up,lat_rounded_up,depth,o2
0,2022-02-25,-95,-10,0.49402538,217.0835135669665
1,2022-02-25,-95,-10,1.5413754,217.1160502877095
2,2022-02-25,-95,-10,2.6456685,217.15576573239974
3,2022-02-25,-95,-10,3.8194947,217.19898751533492
4,2022-02-25,-95,-10,5.0782237,217.24170901067131
5,2022-02-25,-95,-10,6.440614,217.28476844839497
6,2022-02-25,-95,-10,7.92956,217.32978405595637
7,2022-02-25,-95,-10,9.572997,217.3786377852736
8,2022-02-25,-95,-10,11.405003,217.43428970302313
9,2022-02-25,-95,-10,13.467138,217.50150802508503
10,2022-02-25,-95,-10,15.810073,217.59065360763447
11,2022-02-25,-95,-10,18.49556,217.71972877692744
12,2022-02-25,-95,-10,21.598816,217.93930600397712
13,2022-02-25,-95,-10,25.211409,218.4636453295511
14,2022-02-25,-95,-10,29.444729,219.99680053295734
15,2022-02-25,-95,-10,34.434155,222.7962012604521
16,2022-02-25,-95,-10,40.34405,225.9645582964631
17,2022-02-25,-95,-10,47.373688,227.52221842309515
18,2022-02-25,-95,-5,0.49402538,215.27272338867186
19,2022-02-25,-95,-5,1.5413754,215.36003254481724
20,2022-02-25,-95,-5,2.6456685,215.45289866129556
21,2022-02-25,-95,-5,3.8194947,215.53560718354726
22,2022-02-25,-95,-5,5.0782237,215.61610547020322
23,2022-02-25,-95,-5,6.440614,215.6983796255929
24,2022-02-25,-95,-5,7.92956,215.78660027640205
25,2022-02-25,-95,-5,9.572997,215.8878714425223
26,2022-02-25,-95,-5,11.405003,216.0152319045294
27,2022-02-25,-95,-5,13.467138,216.18325914655412
28,2022-02-25,-95,-5,15.810073,216.40675684611003
29,2022-02-25,-95,-5,18.49556,216.7110356648763
30,2022-02-25,-95,-5,21.598816,217.10730303809757
31,2022-02-25,-95,-5,25.211409,217.61215729486375
32,2022-02-25,-95,-5,29.444729,218.2740966070266
33,2022-02-25,-95,-5,34.434155,219.0398356483096
34,2022-02-25,-95,-5,40.34405,218.46071301414852
35,2022-02-25,-95,-5,47.373688,213.71275729224794
36,2022-02-25,-95,0,0.49402538,207.2101823352632
37,2022-02-25,-95,0,1.5413754,207.1475636073521
38,2022-02-25,-95,0,2.6456685,207.10060421171642
39,2022-02-25,-95,0,3.8194947,207.04688146682014
40,2022-02-25,-95,0,5.0782237,206.9709994361514
41,2022-02-25,-95,0,6.440614,206.855540902274
42,2022-02-25,-95,0,7.92956,206.67714825584775
43,2022-02-25,-95,0,9.572997,206.40678358532134
44,2022-02-25,-95,0,11.405003,206.00749057588123
45,2022-02-25,-95,0,13.467138,205.42706131708053
46,2022-02-25,-95,0,15.810073,204.58337020874023
47,2022-02-25,-95,0,18.49556,203.3062010265532
48,2022-02-25,-95,0,21.598816,201.34292784191314
49,2022-02-25,-95,0,25.211409,198.2500223795573
50,2022-02-25,-95,0,29.444729,193.6765537443615
51,2022-02-25,-95,0,34.434155,186.97552955264138
52,2022-02-25,-95,0,40.34405,177.15856406802223
53,2022-02-25,-95,0,47.373688,163.92444474356515
54,2022-02-25,-95,5,0.49402538,206.56995348249163
55,2022-02-25,-95,5,1.5413754,206.57250246320453
56,2022-02-25,-95,5,2.6456685,206.57254028320312
57,2022-02-25,-95,5,3.8194947,206.5684454418364
58,2022-02-25,-95,5,5.0782237,206.55865689232235
59,2022-02-25,-95,5,6.440614,206.53890784127373
60,2022-02-25,-95,5,7.92956,206.49781010945637
61,2022-02-25,-95,5,9.572997,206.41010204496837
62,2022-02-25,-95,5,11.405003,206.21116652715773
63,2022-02-25,-95,5,13.467138,205.69177729288737
64,2022-02-25,-95,5,15.810073,204.51559114002046
65,2022-02-25,-95,5,18.49556,202.13889352707636
66,2022-02-25,-95,5,21.598816,197.80758289155506
67,2022-02-25,-95,5,25.211409,189.7996881030855
68,2022-02-25,-95,5,29.444729,176.648131779262
69,2022-02-25,-95,5,34.434155,160.90810143607004
70,2022-02-25,-95,5,40.34405,145.38986246018183
71,2022-02-25,-95,5,47.373688,129.75238207862492
72,2022-02-25,-95,10,0.49402538,205.3017970857166
73,2022-02-25,-95,10,1.5413754,205.28971056256975
74,2022-02-25,-95,10,2.6456685,205.27229396275112
75,2022-02-25,-95,10,3.8194947,205.25329920450847
76,2022-02-25,-95,10,5.0782237,205.23285064697265
77,2022-02-25,-95,10,6.440614,205.20790321713403
78,2022-02-25,-95,10,7.92956,205.17190450032552
79,2022-02-25,-95,10,9.572997,205.1093249366397
80,2022-02-25,-95,10,11.405003,204.98975673857188
81,2022-02-25,-95,10,13.467138,204.72607418241955
82,2022-02-25,-95,10,15.810073,203.9888008117676
83,2022-02-25,-95,10,18.49556,202.04095880417597
84,2022-02-25,-95,10,21.598816,197.21720740908668
85,2022-02-25,-95,10,25.211409,188.02978824433825
86,2022-02-25,-95,10,29.444729,173.19507190159388
87,2022-02-25,-95,10,34.434155,153.82063420613608
88,2022-02-25,-95,10,40.34405,132.1594224475679
89,2022-02-25,-95,10,47.373688,110.98867031279065
90,2022-02-25,-95,15,0.49402538,209.78234107607886
91,2022-02-25,-95,15,1.5413754,209.86456771123977
92,2022-02-25,-95,15,2.6456685,209.9723207746233
93,2022-02-25,-95,15,3.8194947,210.0959567478725
94,2022-02-25,-95,15,5.0782237,210.2286115373884
95,2022-02-25,-95,15,6.440614,210.37239401681083
96,2022-02-25,-95,15,7.92956,210.51490522112167
97,2022-02-25,-95,15,9.572997,210.60541516258604
98,2022-02-25,-95,15,11.405003,210.63569891793387
99,2022-02-25,-95,15,13.467138,210.58831220354352
100,2022-02-25,-95,15,15.810073,210.40107730683826
101,2022-02-25,-95,15,18.49556,210.01107461111886
102,2022-02-25,-95,15,21.598816,209.300693439302
103,2022-02-25,-95,15,25.211409,208.0782101222447
104,2022-02-25,-95,15,29.444729,205.94687231154668
105,2022-02-25,-95,15,34.434155,201.80874037969681
106,2022-02-25,-95,15,40.34405,191.89408350444975
107,2022-02-25,-95,15,47.373688,171.87919644401188
108,2022-02-25,-95,20,0.49402538,212.65146160125732
109,2022-02-25,-95,20,1.5413754,212.76229517800468
110,2022-02-25,-95,20,2.6456685,212.92945466722762
111,2022-02-25,-95,20,3.8194947,213.15432357788086
112,2022-02-25,-95,20,5.0782237,213.44187899998255
113,2022-02-25,-95,20,6.440614,213.79936967577254
114,2022-02-25,-95,20,7.92956,214.21399770464217
115,2022-02-25,-95,20,9.572997,214.61935479300362
116,2022-02-25,-95,20,11.405003,214.95885508401054
117,2022-02-25,-95,20,13.467138,214.99432127816337
118,2022-02-25,-95,20,15.810073,214.0987093789237
119,2022-02-25,-95,20,18.49556,211.1630551474435
120,2022-02-25,-95,20,21.598816,205.2044927733285
121,2022-02-25,-95,20,25.211409,196.3467243739537
122,2022-02-25,-95,20,29.444729,185.14928824560982
123,2022-02-25,-95,20,34.434155,170.8981968675341
124,2022-02-25,-95,20,40.34405,152.62665561297993
125,2022-02-25,-95,20,47.373688,130.90710057345305
126,2022-02-25,-95,25,0.49402538,218.87476693086845
127,2022-02-25,-95,25,1.5413754,218.90578655863916
128,2022-02-25,-95,25,2.6456685,218.94907567223837
129,2022-02-25,-95,25,3.8194947,218.9918315089026
130,2022-02-25,-95,25,5.0782237,219.03149506324945
131,2022-02-25,-95,25,6.440614,219.06771708643714
132,2022-02-25,-95,25,7.92956,219.09755788403888
133,2022-02-25,-95,25,9.572997,219.11551385923875
134,2022-02-25,-95,25,11.405003,219.1133587504542
135,2022-02-25,-95,25,13.467138,219.0761263865345
136,2022-02-25,-95,25,15.810073,218.92876170370815
137,2022-02-25,-95,25,18.49556,218.7795926048642
138,2022-02-25,-95,25,21.598816,218.5131627327002
