,date,lon_rounded_up,lat_rounded_up,depth,o2
0,2022-09-26,-95,-10,0.49402538,225.32761938393523
1,2022-09-26,-95,-10,1.5413754,225.32712587802047
2,2022-09-26,-95,-10,2.6456685,225.3266529247604
3,2022-09-26,-95,-10,3.8194947,225.32617744566903
4,2022-09-26,-95,-10,5.0782237,225.3256870883933
5,2022-09-26,-95,-10,6.440614,225.32517372183247
6,2022-09-26,-95,-10,7.92956,225.32463066810382
7,2022-09-26,-95,-10,9.572997,225.32404986530744
8,2022-09-26,-95,-10,11.405003,225.32341702346628
9,2022-09-26,-95,-10,13.467138,225.32268138375142
10,2022-09-26,-95,-10,15.810073,225.32176267316822
11,2022-09-26,-95,-10,18.49556,225.3205803765191
12,2022-09-26,-95,-10,21.598816,225.3190320419346
13,2022-09-26,-95,-10,25.211409,225.31700943927376
14,2022-09-26,-95,-10,29.444729,225.31436776574236
15,2022-09-26,-95,-10,34.434155,225.3108770668912
16,2022-09-26,-95,-10,40.34405,225.30588969189563
17,2022-09-26,-95,-10,47.373688,225.30931233170352
18,2022-09-26,-95,-5,0.49402538,221.10779273623513
19,2022-09-26,-95,-5,1.5413754,221.0969126020159
20,2022-09-26,-95,-5,2.6456685,221.08682407197497
21,2022-09-26,-95,-5,3.8194947,221.07656319027856
22,2022-09-26,-95,-5,5.0782237,221.0656465076265
23,2022-09-26,-95,-5,6.440614,221.0542194911412
24,2022-09-26,-95,-5,7.92956,221.04238517397926
25,2022-09-26,-95,-5,9.572997,221.02997334798178
26,2022-09-26,-95,-5,11.405003,221.0166585649763
27,2022-09-26,-95,-5,13.467138,221.00191701253254
28,2022-09-26,-95,-5,15.810073,220.98507348923457
29,2022-09-26,-95,-5,18.49556,220.96504433041528
30,2022-09-26,-95,-5,21.598816,220.93989610217866
31,2022-09-26,-95,-5,25.211409,220.90558282761347
32,2022-09-26,-95,-5,29.444729,220.85147392636253
33,2022-09-26,-95,-5,34.434155,220.748658316476
34,2022-09-26,-95,-5,40.34405,220.51370624360584
35,2022-09-26,-95,-5,47.373688,219.764902423677
36,2022-09-26,-95,0,0.49402538,207.03547759283157
37,2022-09-26,-95,0,1.5413754,206.62962973458426
38,2022-09-26,-95,0,2.6456685,206.25191228957402
39,2022-09-26,-95,0,3.8194947,205.9029987153553
40,2022-09-26,-95,0,5.0782237,205.51939195905413
41,2022-09-26,-95,0,6.440614,205.05868530273438
