,lon_rounded_up,lat_rounded_up,date,chlor_a
0,-95,-10,2007-06-14 00:00:02+00:00,0.19359196296760015
1,-95,-5,2007-06-14 00:00:02+00:00,
2,-95,0,2007-06-14 00:00:02+00:00,0.16059972866609387
3,-95,5,2007-06-14 00:00:02+00:00,0.1756235579890226
4,-95,10,2007-06-14 00:00:02+00:00,0.1498032170000361
5,-95,15,2007-06-14 00:00:02+00:00,0.15406192128056814
6,-95,20,2007-06-14 00:00:02+00:00,0.29993381170272027
7,-95,25,2007-06-14 00:00:02+00:00,0.33431233002671173
8,-95,30,2007-06-14 00:00:02+00:00,
9,-95,35,2007-06-14 00:00:02+00:00,
10,-90,-10,2007-06-14 00:00:02+00:00,0.09985986119393486
11,-90,-5,2007-06-14 00:00:02+00:00,0.1648213912335206
12,-90,0,2007-06-14 00:00:02+00:00,0.24729941365019406
13,-90,5,2007-06-14 00:00:02+00:00,0.18652395331149496
14,-90,10,2007-06-14 00:00:02+00:00,0.13658122729290934
15,-90,15,2007-06-14 00:00:02+00:00,0.1517973813357987
16,-90,20,2007-06-14 00:00:02+00:00,0.5748758612063107
17,-90,25,2007-06-14 00:00:02+00:00,0.2987773754468861
18,-90,30,2007-06-14 00:00:02+00:00,0.30782545950183465
19,-90,35,2007-06-14 00:00:02+00:00,6.985337283876207
20,-85,-10,2007-06-14 00:00:02+00:00,0.14273940939481028
21,-85,-5,2007-06-14 00:00:02+00:00,0.2042938827387166
22,-85,0,2007-06-14 00:00:02+00:00,0.2651598055989624
23,-85,5,2007-06-14 00:00:02+00:00,0.20026797897751142
24,-85,10,2007-06-14 00:00:02+00:00,0.34461204451274585
25,-85,15,2007-06-14 00:00:02+00:00,1.9216347957502815
26,-85,20,2007-06-14 00:00:02+00:00,0.26719907695567346
27,-85,25,2007-06-14 00:00:02+00:00,0.2884031340720467
28,-85,30,2007-06-14 00:00:02+00:00,0.6296042411493434
29,-85,35,2007-06-14 00:00:02+00:00,2.5853443388144175
30,-80,-10,2007-06-14 00:00:02+00:00,0.2561794384038402
31,-80,-5,2007-06-14 00:00:02+00:00,0.94892044916749
32,-80,0,2007-06-14 00:00:02+00:00,0.2535389913361831
33,-80,5,2007-06-14 00:00:02+00:00,0.1739687979442336
34,-80,10,2007-06-14 00:00:02+00:00,1.4273639688445203
35,-80,15,2007-06-14 00:00:02+00:00,1.1995443356622542
36,-80,20,2007-06-14 00:00:02+00:00,0.09479597128099865
37,-80,25,2007-06-14 00:00:02+00:00,0.07984176479820451
38,-80,30,2007-06-14 00:00:02+00:00,0.3696951021031322
39,-80,35,2007-06-14 00:00:02+00:00,8.848325729370117
40,-75,-10,2007-06-14 00:00:02+00:00,1.6348708443885864
41,-75,-5,2007-06-14 00:00:02+00:00,0.3421582701531323
42,-75,0,2007-06-14 00:00:02+00:00,
43,-75,5,2007-06-14 00:00:02+00:00,2.608659261748904
44,-75,10,2007-06-14 00:00:02+00:00,
45,-75,15,2007-06-14 00:00:02+00:00,
46,-75,20,2007-06-14 00:00:02+00:00,0.06816214881837368
47,-75,25,2007-06-14 00:00:02+00:00,0.047515615820884705
48,-75,30,2007-06-14 00:00:02+00:00,0.06660556749406055
49,-75,35,2007-06-14 00:00:02+00:00,0.03853618571251307
50,-70,-10,2007-06-14 00:00:02+00:00,
51,-70,-5,2007-06-14 00:00:02+00:00,
52,-70,0,2007-06-14 00:00:02+00:00,
53,-70,5,2007-06-14 00:00:02+00:00,
54,-70,10,2007-06-14 00:00:02+00:00,4.228900343179703
55,-70,15,2007-06-14 00:00:02+00:00,0.6381752180537263
56,-70,20,2007-06-14 00:00:02+00:00,0.13182512064065252
57,-70,25,2007-06-14 00:00:02+00:00,0.09980401320284919
58,-70,30,2007-06-14 00:00:02+00:00,0.04516633233150183
59,-70,35,2007-06-14 00:00:02+00:00,0.05887916459081074
60,-65,-10,2007-06-14 00:00:02+00:00,16.83355935414632
61,-65,-5,2007-06-14 00:00:02+00:00,
62,-65,0,2007-06-14 00:00:02+00:00,
63,-65,5,2007-06-14 00:00:02+00:00,
64,-65,10,2007-06-14 00:00:02+00:00,
65,-65,15,2007-06-14 00:00:02+00:00,
66,-65,20,2007-06-14 00:00:02+00:00,0.1552038688212633
67,-65,25,2007-06-14 00:00:02+00:00,0.027404188636507166
68,-65,30,2007-06-14 00:00:02+00:00,0.026338586889921804
69,-65,35,2007-06-14 00:00:02+00:00,0.0682457711783572
70,-60,-10,2007-06-14 00:00:02+00:00,
71,-60,-5,2007-06-14 00:00:02+00:00,19.24134635925293
72,-60,0,2007-06-14 00:00:02+00:00,12.127959569295248
73,-60,5,2007-06-14 00:00:02+00:00,
74,-60,10,2007-06-14 00:00:02+00:00,10.128453016281128
75,-60,15,2007-06-14 00:00:02+00:00,2.058252467960119
76,-60,20,2007-06-14 00:00:02+00:00,0.1361157061271828
77,-60,25,2007-06-14 00:00:02+00:00,0.041456687503823024
78,-60,30,2007-06-14 00:00:02+00:00,0.02292253519408405
79,-60,35,2007-06-14 00:00:02+00:00,0.07189005892723799
80,-55,-10,2007-06-14 00:00:02+00:00,
81,-55,-5,2007-06-14 00:00:02+00:00,
82,-55,0,2007-06-14 00:00:02+00:00,35.666568756103516
83,-55,5,2007-06-14 00:00:02+00:00,
84,-55,10,2007-06-14 00:00:02+00:00,5.750255840452942
85,-55,15,2007-06-14 00:00:02+00:00,
86,-55,20,2007-06-14 00:00:02+00:00,0.14784691482782364
87,-55,25,2007-06-14 00:00:02+00:00,0.037959326738639484
88,-55,30,2007-06-14 00:00:02+00:00,0.03127596668506923
89,-55,35,2007-06-14 00:00:02+00:00,
90,-50,-10,2007-06-14 00:00:02+00:00,
91,-50,-5,2007-06-14 00:00:02+00:00,
92,-50,0,2007-06-14 00:00:02+00:00,
93,-50,5,2007-06-14 00:00:02+00:00,
94,-50,10,2007-06-14 00:00:02+00:00,
95,-50,15,2007-06-14 00:00:02+00:00,
96,-50,20,2007-06-14 00:00:02+00:00,
97,-50,25,2007-06-14 00:00:02+00:00,
98,-50,30,2007-06-14 00:00:02+00:00,0.024804565967060627
99,-50,35,2007-06-14 00:00:02+00:00,0.06994218010101383
100,-45,-10,2007-06-14 00:00:02+00:00,
101,-45,-5,2007-06-14 00:00:02+00:00,
102,-45,0,2007-06-14 00:00:02+00:00,0.2871343046426773
103,-45,5,2007-06-14 00:00:02+00:00,0.16132744215052539
104,-45,10,2007-06-14 00:00:02+00:00,
105,-45,15,2007-06-14 00:00:02+00:00,
106,-45,20,2007-06-14 00:00:02+00:00,
107,-45,25,2007-06-14 00:00:02+00:00,
108,-45,30,2007-06-14 00:00:02+00:00,
109,-45,35,2007-06-14 00:00:02+00:00,
110,-40,-10,2007-06-14 00:00:02+00:00,6.00377893447876
111,-40,-5,2007-06-14 00:00:02+00:00,9.972577297941168
112,-40,0,2007-06-14 00:00:02+00:00,0.4523053651126436
113,-40,5,2007-06-14 00:00:02+00:00,0.13550138046610044
114,-40,10,2007-06-14 00:00:02+00:00,0.08380296174436808
115,-40,15,2007-06-14 00:00:02+00:00,
116,-40,20,2007-06-14 00:00:02+00:00,0.036683816335756673
117,-40,25,2007-06-14 00:00:02+00:00,0.025982896533537237
118,-40,30,2007-06-14 00:00:02+00:00,0.023283480633696712
119,-40,35,2007-06-14 00:00:02+00:00,0.03697482536020212
120,-35,-10,2007-06-14 00:00:02+00:00,0.24649708633709336
121,-35,-5,2007-06-14 00:00:02+00:00,1.7877819693010104
122,-35,0,2007-06-14 00:00:02+00:00,0.1841934494703084
123,-35,5,2007-06-14 00:00:02+00:00,0.10530093410884048
124,-35,10,2007-06-14 00:00:02+00:00,0.11910437627445547
125,-35,15,2007-06-14 00:00:02+00:00,0.07888664436113432
126,-35,20,2007-06-14 00:00:02+00:00,0.04001518785526146
127,-35,25,2007-06-14 00:00:02+00:00,0.028926547743549174
128,-35,30,2007-06-14 00:00:02+00:00,0.022755095096807107
129,-35,35,2007-06-14 00:00:02+00:00,0.03742112722247839
130,-30,-10,2007-06-14 00:00:02+00:00,0.05021105560065573
131,-30,-5,2007-06-14 00:00:02+00:00,0.1757599765833639
132,-30,0,2007-06-14 00:00:02+00:00,0.13333719528173327
133,-30,5,2007-06-14 00:00:02+00:00,0.13667823861907707
134,-30,10,2007-06-14 00:00:02+00:00,0.15707438424542233
135,-30,15,2007-06-14 00:00:02+00:00,0.0821526543980883
136,-30,20,2007-06-14 00:00:02+00:00,0.05892924532340468
137,-30,25,2007-06-14 00:00:02+00:00,0.035959818380222316
138,-30,30,2007-06-14 00:00:02+00:00,0.023556039046050737
139,-30,35,2007-06-14 00:00:02+00:00,0.035739590488667566
140,-25,-10,2007-06-14 00:00:02+00:00,0.04321933845696705
141,-25,-5,2007-06-14 00:00:02+00:00,0.11038406006472297
142,-25,0,2007-06-14 00:00:02+00:00,0.15530327215717343
143,-25,5,2007-06-14 00:00:02+00:00,0.15795027181506158
144,-25,10,2007-06-14 00:00:02+00:00,
145,-25,15,2007-06-14 00:00:02+00:00,
146,-25,20,2007-06-14 00:00:02+00:00,
147,-25,25,2007-06-14 00:00:02+00:00,0.0669531381863635
148,-25,30,2007-06-14 00:00:02+00:00,0.029512758799196324
149,-25,35,2007-06-14 00:00:02+00:00,0.04161032760766353
150,-20,-10,2007-06-14 00:00:02+00:00,
151,-20,-5,2007-06-14 00:00:02+00:00,0.11340629175384209
152,-20,0,2007-06-14 00:00:02+00:00,0.17955603720528066
153,-20,5,2007-06-14 00:00:02+00:00,0.17523295147823886
154,-20,10,2007-06-14 00:00:02+00:00,0.11327930508802335
155,-20,15,2007-06-14 00:00:02+00:00,0.22075226235045986
156,-20,20,2007-06-14 00:00:02+00:00,0.2566779914918362
157,-20,25,2007-06-14 00:00:02+00:00,0.08764026674907655
