,lon_rounded_up,lat_rounded_up,date,chlor_a
0,-95,-10,2004-09-16 00:00:01+00:00,
1,-95,-5,2004-09-16 00:00:01+00:00,0.11709174741122683
2,-95,0,2004-09-16 00:00:01+00:00,0.20362121083918103
3,-95,5,2004-09-16 00:00:01+00:00,0.12454048480016948
4,-95,10,2004-09-16 00:00:01+00:00,0.13558634139286976
5,-95,15,2004-09-16 00:00:01+00:00,
6,-95,20,2004-09-16 00:00:01+00:00,
7,-95,25,2004-09-16 00:00:01+00:00,0.08260099376950945
8,-95,30,2004-09-16 00:00:01+00:00,1.161267789355082
9,-95,35,2004-09-16 00:00:01+00:00,76.66687774658203
10,-90,-10,2004-09-16 00:00:01+00:00,0.0849592187316031
11,-90,-5,2004-09-16 00:00:01+00:00,0.14766887433201303
12,-90,0,2004-09-16 00:00:01+00:00,0.19789224912845851
13,-90,5,2004-09-16 00:00:01+00:00,
14,-90,10,2004-09-16 00:00:01+00:00,
15,-90,15,2004-09-16 00:00:01+00:00,0.49383895967419694
16,-90,20,2004-09-16 00:00:01+00:00,1.9136687822880283
17,-90,25,2004-09-16 00:00:01+00:00,0.13578559150085043
18,-90,30,2004-09-16 00:00:01+00:00,0.9515524792391452
19,-90,35,2004-09-16 00:00:01+00:00,23.266268372535706
20,-85,-10,2004-09-16 00:00:01+00:00,0.18442964632260173
21,-85,-5,2004-09-16 00:00:01+00:00,0.2894945950481479
22,-85,0,2004-09-16 00:00:01+00:00,0.2776050344109535
23,-85,5,2004-09-16 00:00:01+00:00,0.17424811334825877
24,-85,10,2004-09-16 00:00:01+00:00,0.21328800256620317
25,-85,15,2004-09-16 00:00:01+00:00,4.637688729469546
26,-85,20,2004-09-16 00:00:01+00:00,0.2750675148434109
27,-85,25,2004-09-16 00:00:01+00:00,0.23525845067194812
28,-85,30,2004-09-16 00:00:01+00:00,0.3867495651622087
29,-85,35,2004-09-16 00:00:01+00:00,5.634665324137761
30,-80,-10,2004-09-16 00:00:01+00:00,0.43578141417149974
31,-80,-5,2004-09-16 00:00:01+00:00,0.4096750318766779
32,-80,0,2004-09-16 00:00:01+00:00,0.6027187277441439
33,-80,5,2004-09-16 00:00:01+00:00,0.16973332468081603
34,-80,10,2004-09-16 00:00:01+00:00,0.4582408710072438
35,-80,15,2004-09-16 00:00:01+00:00,0.2970313163015491
36,-80,20,2004-09-16 00:00:01+00:00,0.5407477605159963
37,-80,25,2004-09-16 00:00:01+00:00,
38,-80,30,2004-09-16 00:00:01+00:00,0.19570336677134037
39,-80,35,2004-09-16 00:00:01+00:00,
40,-75,-10,2004-09-16 00:00:01+00:00,0.7375582511405329
41,-75,-5,2004-09-16 00:00:01+00:00,
42,-75,0,2004-09-16 00:00:01+00:00,
43,-75,5,2004-09-16 00:00:01+00:00,
44,-75,10,2004-09-16 00:00:01+00:00,
45,-75,15,2004-09-16 00:00:01+00:00,0.09036351059596551
46,-75,20,2004-09-16 00:00:01+00:00,0.08660668699560604
47,-75,25,2004-09-16 00:00:01+00:00,0.3065911655224139
48,-75,30,2004-09-16 00:00:01+00:00,0.05009615421295166
49,-75,35,2004-09-16 00:00:01+00:00,0.09062581928446889
50,-70,-10,2004-09-16 00:00:01+00:00,
51,-70,-5,2004-09-16 00:00:01+00:00,
52,-70,0,2004-09-16 00:00:01+00:00,
53,-70,5,2004-09-16 00:00:01+00:00,
54,-70,10,2004-09-16 00:00:01+00:00,26.65975902698658
55,-70,15,2004-09-16 00:00:01+00:00,0.5731249405884916
56,-70,20,2004-09-16 00:00:01+00:00,0.11106739460754429
57,-70,25,2004-09-16 00:00:01+00:00,1.8944165684282779
58,-70,30,2004-09-16 00:00:01+00:00,0.03154719250240162
59,-70,35,2004-09-16 00:00:01+00:00,0.05034376245076859
60,-65,-10,2004-09-16 00:00:01+00:00,
61,-65,-5,2004-09-16 00:00:01+00:00,
62,-65,0,2004-09-16 00:00:01+00:00,
63,-65,5,2004-09-16 00:00:01+00:00,
64,-65,10,2004-09-16 00:00:01+00:00,
65,-65,15,2004-09-16 00:00:01+00:00,0.2786260474972504
66,-65,20,2004-09-16 00:00:01+00:00,
