,lon_rounded_up,lat_rounded_up,date,chlor_a
0,-95,-10,2012-10-11 00:20:01+00:00,
1,-95,-5,2012-10-11 00:20:01+00:00,
2,-95,0,2012-10-11 00:20:01+00:00,0.23403831398380653
3,-95,5,2012-10-11 00:20:01+00:00,0.28425985578582696
4,-95,10,2012-10-11 00:20:01+00:00,0.2455558962310138
5,-95,15,2012-10-11 00:20:01+00:00,0.17845205153212135
6,-95,20,2012-10-11 00:20:01+00:00,0.37357406945605026
7,-95,25,2012-10-11 00:20:01+00:00,0.23643078967137862
8,-95,30,2012-10-11 00:20:01+00:00,0.41493940178192024
9,-95,35,2012-10-11 00:20:01+00:00,
10,-90,-10,2012-10-11 00:20:01+00:00,0.11987057052494034
11,-90,-5,2012-10-11 00:20:01+00:00,0.16605428343984055
12,-90,0,2012-10-11 00:20:01+00:00,0.34003892859279067
13,-90,5,2012-10-11 00:20:01+00:00,0.3612436139603724
14,-90,10,2012-10-11 00:20:01+00:00,0.2517902792850905
15,-90,15,2012-10-11 00:20:01+00:00,0.3950290208288688
16,-90,20,2012-10-11 00:20:01+00:00,1.0323806437579068
17,-90,25,2012-10-11 00:20:01+00:00,0.11135462097335819
18,-90,30,2012-10-11 00:20:01+00:00,1.0854648243221972
19,-90,35,2012-10-11 00:20:01+00:00,
20,-85,-10,2012-10-11 00:20:01+00:00,0.12118316441774368
21,-85,-5,2012-10-11 00:20:01+00:00,0.21789452044019297
22,-85,0,2012-10-11 00:20:01+00:00,0.5151019027563417
23,-85,5,2012-10-11 00:20:01+00:00,0.180740978117242
24,-85,10,2012-10-11 00:20:01+00:00,0.22930872409294048
25,-85,15,2012-10-11 00:20:01+00:00,0.23313160741529546
26,-85,20,2012-10-11 00:20:01+00:00,
27,-85,25,2012-10-11 00:20:01+00:00,0.05901866421068498
28,-85,30,2012-10-11 00:20:01+00:00,0.2894684880934841
29,-85,35,2012-10-11 00:20:01+00:00,7.990453240631512
30,-80,-10,2012-10-11 00:20:01+00:00,
31,-80,-5,2012-10-11 00:20:01+00:00,
32,-80,0,2012-10-11 00:20:01+00:00,
33,-80,5,2012-10-11 00:20:01+00:00,
34,-80,10,2012-10-11 00:20:01+00:00,0.4884056536924271
35,-80,15,2012-10-11 00:20:01+00:00,0.13343308579508856
36,-80,20,2012-10-11 00:20:01+00:00,0.16261058478512228
37,-80,25,2012-10-11 00:20:01+00:00,0.11167090944678575
38,-80,30,2012-10-11 00:20:01+00:00,2.2290754988836445
39,-80,35,2012-10-11 00:20:01+00:00,3.6723982118543863
40,-75,-10,2012-10-11 00:20:01+00:00,0.8961685695327245
41,-75,-5,2012-10-11 00:20:01+00:00,0.5143905480702718
42,-75,0,2012-10-11 00:20:01+00:00,
