,lon_rounded_up,lat_rounded_up,date,chlor_a
0,-95,-10,2010-11-26 00:20:00+00:00,0.12632157069638492
1,-95,-5,2010-11-26 00:20:00+00:00,0.1339722713088709
2,-95,0,2010-11-26 00:20:00+00:00,0.20941017164620943
3,-95,5,2010-11-26 00:20:00+00:00,0.3117045447465003
4,-95,10,2010-11-26 00:20:00+00:00,0.08089163039148468
5,-95,15,2010-11-26 00:20:00+00:00,0.4632533298496114
6,-95,20,2010-11-26 00:20:00+00:00,0.5729817385182662
7,-95,25,2010-11-26 00:20:00+00:00,
8,-95,30,2010-11-26 00:20:00+00:00,
9,-95,35,2010-11-26 00:20:00+00:00,
10,-90,-10,2010-11-26 00:20:00+00:00,0.13881884324543464
11,-90,-5,2010-11-26 00:20:00+00:00,0.12670108533671331
12,-90,0,2010-11-26 00:20:00+00:00,0.21000662537253634
13,-90,5,2010-11-26 00:20:00+00:00,
14,-90,10,2010-11-26 00:20:00+00:00,0.16748222282954625
15,-90,15,2010-11-26 00:20:00+00:00,0.39880632821275325
16,-90,20,2010-11-26 00:20:00+00:00,2.221589064858492
17,-90,25,2010-11-26 00:20:00+00:00,0.8367635945182534
18,-90,30,2010-11-26 00:20:00+00:00,0.11692858727036656
19,-90,35,2010-11-26 00:20:00+00:00,
20,-85,-10,2010-11-26 00:20:00+00:00,
21,-85,-5,2010-11-26 00:20:00+00:00,0.15163933239954033
22,-85,0,2010-11-26 00:20:00+00:00,0.15129377631531968
23,-85,5,2010-11-26 00:20:00+00:00,0.16415465310076033
24,-85,10,2010-11-26 00:20:00+00:00,0.3310409662993373
25,-85,15,2010-11-26 00:20:00+00:00,0.9013446119852845
26,-85,20,2010-11-26 00:20:00+00:00,0.6231308471154164
27,-85,25,2010-11-26 00:20:00+00:00,0.2730405975992645
28,-85,30,2010-11-26 00:20:00+00:00,0.19863117096581678
29,-85,35,2010-11-26 00:20:00+00:00,0.706127897525827
30,-80,-10,2010-11-26 00:20:00+00:00,
31,-80,-5,2010-11-26 00:20:00+00:00,
32,-80,0,2010-11-26 00:20:00+00:00,0.26809052863846655
33,-80,5,2010-11-26 00:20:00+00:00,0.34067856293916704
34,-80,10,2010-11-26 00:20:00+00:00,0.7630069832857668
35,-80,15,2010-11-26 00:20:00+00:00,0.37935689238386344
36,-80,20,2010-11-26 00:20:00+00:00,0.14722561491681718
37,-80,25,2010-11-26 00:20:00+00:00,0.728552020656197
38,-80,30,2010-11-26 00:20:00+00:00,0.8142907576952407
39,-80,35,2010-11-26 00:20:00+00:00,0.8853546954559152
40,-75,-10,2010-11-26 00:20:00+00:00,3.119666393314089
41,-75,-5,2010-11-26 00:20:00+00:00,
42,-75,0,2010-11-26 00:20:00+00:00,
43,-75,5,2010-11-26 00:20:00+00:00,1.1507932621907522
44,-75,10,2010-11-26 00:20:00+00:00,1.3093660791843562
45,-75,15,2010-11-26 00:20:00+00:00,0.20261615095891763
46,-75,20,2010-11-26 00:20:00+00:00,0.10406486106815858
47,-75,25,2010-11-26 00:20:00+00:00,0.978034081498972
48,-75,30,2010-11-26 00:20:00+00:00,0.22727004073070572
49,-75,35,2010-11-26 00:20:00+00:00,0.15352286623110847
50,-70,-10,2010-11-26 00:20:00+00:00,
51,-70,-5,2010-11-26 00:20:00+00:00,
52,-70,0,2010-11-26 00:20:00+00:00,
53,-70,5,2010-11-26 00:20:00+00:00,
54,-70,10,2010-11-26 00:20:00+00:00,
55,-70,15,2010-11-26 00:20:00+00:00,3.878398895263672
56,-70,20,2010-11-26 00:20:00+00:00,0.11612551414224295
57,-70,25,2010-11-26 00:20:00+00:00,0.08570561262554136
58,-70,30,2010-11-26 00:20:00+00:00,0.08311533028729089
59,-70,35,2010-11-26 00:20:00+00:00,0.12785483276116516
60,-65,-10,2010-11-26 00:20:00+00:00,
61,-65,-5,2010-11-26 00:20:00+00:00,
62,-65,0,2010-11-26 00:20:00+00:00,
63,-65,5,2010-11-26 00:20:00+00:00,
64,-65,10,2010-11-26 00:20:00+00:00,
65,-65,15,2010-11-26 00:20:00+00:00,
66,-65,20,2010-11-26 00:20:00+00:00,0.16024080863251736
67,-65,25,2010-11-26 00:20:00+00:00,0.057116563115301645
68,-65,30,2010-11-26 00:20:00+00:00,0.0695786492331578
69,-65,35,2010-11-26 00:20:00+00:00,0.13767224299122713
70,-60,-10,2010-11-26 00:20:00+00:00,
71,-60,-5,2010-11-26 00:20:00+00:00,
72,-60,0,2010-11-26 00:20:00+00:00,
73,-60,5,2010-11-26 00:20:00+00:00,
74,-60,10,2010-11-26 00:20:00+00:00,
75,-60,15,2010-11-26 00:20:00+00:00,0.1748465875020394
76,-60,20,2010-11-26 00:20:00+00:00,0.11585697984309816
77,-60,25,2010-11-26 00:20:00+00:00,0.058610931159439016
78,-60,30,2010-11-26 00:20:00+00:00,0.060960105057764974
79,-60,35,2010-11-26 00:20:00+00:00,0.14033941006965353
80,-55,-10,2010-11-26 00:20:00+00:00,
81,-55,-5,2010-11-26 00:20:00+00:00,
82,-55,0,2010-11-26 00:20:00+00:00,
83,-55,5,2010-11-26 00:20:00+00:00,
84,-55,10,2010-11-26 00:20:00+00:00,1.0052866627262018
85,-55,15,2010-11-26 00:20:00+00:00,0.06982639670412946
86,-55,20,2010-11-26 00:20:00+00:00,0.060705361267215444
87,-55,25,2010-11-26 00:20:00+00:00,0.057502800879154985
88,-55,30,2010-11-26 00:20:00+00:00,0.06117573690262395
89,-55,35,2010-11-26 00:20:00+00:00,0.1393788804278713
90,-50,-10,2010-11-26 00:20:00+00:00,
91,-50,-5,2010-11-26 00:20:00+00:00,
92,-50,0,2010-11-26 00:20:00+00:00,
93,-50,5,2010-11-26 00:20:00+00:00,2.5860602653119713
94,-50,10,2010-11-26 00:20:00+00:00,0.5436069207604636
95,-50,15,2010-11-26 00:20:00+00:00,0.06535973841830381
96,-50,20,2010-11-26 00:20:00+00:00,0.048436855106813954
97,-50,25,2010-11-26 00:20:00+00:00,0.04667677101881608
98,-50,30,2010-11-26 00:20:00+00:00,0.0511669834182097
99,-50,35,2010-11-26 00:20:00+00:00,0.12474634002054916
100,-45,-10,2010-11-26 00:20:00+00:00,14.251648982365927
101,-45,-5,2010-11-26 00:20:00+00:00,
102,-45,0,2010-11-26 00:20:00+00:00,5.673304469961869
103,-45,5,2010-11-26 00:20:00+00:00,0.274744957102049
104,-45,10,2010-11-26 00:20:00+00:00,0.07914825253984303
105,-45,15,2010-11-26 00:20:00+00:00,0.05439939289479642
106,-45,20,2010-11-26 00:20:00+00:00,0.04378069954215543
107,-45,25,2010-11-26 00:20:00+00:00,0.03482185872761827
108,-45,30,2010-11-26 00:20:00+00:00,
109,-45,35,2010-11-26 00:20:00+00:00,0.09463613231976827
110,-40,-10,2010-11-26 00:20:00+00:00,
111,-40,-5,2010-11-26 00:20:00+00:00,
112,-40,0,2010-11-26 00:20:00+00:00,
113,-40,5,2010-11-26 00:20:00+00:00,
114,-40,10,2010-11-26 00:20:00+00:00,0.11020790390214141
115,-40,15,2010-11-26 00:20:00+00:00,
116,-40,20,2010-11-26 00:20:00+00:00,0.045221206982449816
117,-40,25,2010-11-26 00:20:00+00:00,0.04989763696311763
118,-40,30,2010-11-26 00:20:00+00:00,0.04520668844570932
119,-40,35,2010-11-26 00:20:00+00:00,0.09863627796318937
120,-35,-10,2010-11-26 00:20:00+00:00,0.21635674644997457
121,-35,-5,2010-11-26 00:20:00+00:00,0.17083890569445334
122,-35,0,2010-11-26 00:20:00+00:00,0.2845899367547897
123,-35,5,2010-11-26 00:20:00+00:00,0.12497665854741116
124,-35,10,2010-11-26 00:20:00+00:00,0.0650532732407252
125,-35,15,2010-11-26 00:20:00+00:00,0.1230293095111847
126,-35,20,2010-11-26 00:20:00+00:00,0.05480485845770588
127,-35,25,2010-11-26 00:20:00+00:00,0.05255359130644515
128,-35,30,2010-11-26 00:20:00+00:00,0.06101255900319988
129,-35,35,2010-11-26 00:20:00+00:00,0.10550499021041172
130,-30,-10,2010-11-26 00:20:00+00:00,
131,-30,-5,2010-11-26 00:20:00+00:00,
132,-30,0,2010-11-26 00:20:00+00:00,
133,-30,5,2010-11-26 00:20:00+00:00,0.13589372244460624
134,-30,10,2010-11-26 00:20:00+00:00,0.1866227613514053
135,-30,15,2010-11-26 00:20:00+00:00,0.18291800943681444
136,-30,20,2010-11-26 00:20:00+00:00,0.10415719942304126
137,-30,25,2010-11-26 00:20:00+00:00,0.07090022842331177
138,-30,30,2010-11-26 00:20:00+00:00,0.05860569173688287
139,-30,35,2010-11-26 00:20:00+00:00,0.07857637223270204
140,-25,-10,2010-11-26 00:20:00+00:00,0.027280576481900406
141,-25,-5,2010-11-26 00:20:00+00:00,0.042808460018928275
142,-25,0,2010-11-26 00:20:00+00:00,0.09496547729669598
143,-25,5,2010-11-26 00:20:00+00:00,0.15639259904547007
144,-25,10,2010-11-26 00:20:00+00:00,0.2022646573128911
145,-25,15,2010-11-26 00:20:00+00:00,0.22820269312071417
146,-25,20,2010-11-26 00:20:00+00:00,0.20858309815776835
147,-25,25,2010-11-26 00:20:00+00:00,0.08200029473043272
148,-25,30,2010-11-26 00:20:00+00:00,0.057001459786913705
149,-25,35,2010-11-26 00:20:00+00:00,0.07143973268829343
150,-20,-10,2010-11-26 00:20:00+00:00,0.026872212837841417
151,-20,-5,2010-11-26 00:20:00+00:00,0.046030222676521126
152,-20,0,2010-11-26 00:20:00+00:00,0.08294377220416133
153,-20,5,2010-11-26 00:20:00+00:00,0.1447131737308987
154,-20,10,2010-11-26 00:20:00+00:00,0.17060118362511675
155,-20,15,2010-11-26 00:20:00+00:00,
156,-20,20,2010-11-26 00:20:00+00:00,
157,-20,25,2010-11-26 00:20:00+00:00,0.15072013617871882
158,-20,30,2010-11-26 00:20:00+00:00,0.08565813935426779
159,-20,35,2010-11-26 00:20:00+00:00,0.08614553286473162
160,-15,-10,2010-11-26 00:20:00+00:00,0.0250189173164043
161,-15,-5,2010-11-26 00:20:00+00:00,0.04403596014550356
162,-15,0,2010-11-26 00:20:00+00:00,0.0700809474548568
163,-15,5,2010-11-26 00:20:00+00:00,
164,-15,10,2010-11-26 00:20:00+00:00,
165,-15,15,2010-11-26 00:20:00+00:00,
166,-15,20,2010-11-26 00:20:00+00:00,1.4234595756445612
167,-15,25,2010-11-26 00:20:00+00:00,0.7504593531576326
168,-15,30,2010-11-26 00:20:00+00:00,0.12548002597597155
169,-15,35,2010-11-26 00:20:00+00:00,0.09097090259563088
170,-10,-10,2010-11-26 00:20:00+00:00,0.039214408599100144
171,-10,-5,2010-11-26 00:20:00+00:00,0.090101369852167
172,-10,0,2010-11-26 00:20:00+00:00,0.1266359775966289
173,-10,5,2010-11-26 00:20:00+00:00,0.10325489938259125
174,-10,10,2010-11-26 00:20:00+00:00,
175,-10,15,2010-11-26 00:20:00+00:00,13.939821773105198
176,-10,20,2010-11-26 00:20:00+00:00,
177,-10,25,2010-11-26 00:20:00+00:00,1.1005045175552368
178,-10,30,2010-11-26 00:20:00+00:00,0.27434549347233417
179,-10,35,2010-11-26 00:20:00+00:00,0.1432794589390889
180,-5,-10,2010-11-26 00:20:00+00:00,
181,-5,-5,2010-11-26 00:20:00+00:00,
182,-5,0,2010-11-26 00:20:00+00:00,0.16908062202855945
183,-5,5,2010-11-26 00:20:00+00:00,0.15830438755251267
184,-5,10,2010-11-26 00:20:00+00:00,2.869556427001953
185,-5,15,2010-11-26 00:20:00+00:00,17.89799690246582
186,-5,20,2010-11-26 00:20:00+00:00,
187,-5,25,2010-11-26 00:20:00+00:00,
188,-5,30,2010-11-26 00:20:00+00:00,0.26629695544640225
189,-5,35,2010-11-26 00:20:00+00:00,0.16924695670604706
190,0,-10,2010-11-26 00:20:00+00:00,0.06283663247906884
191,0,-5,2010-11-26 00:20:00+00:00,0.12576679111812558
192,0,0,2010-11-26 00:20:00+00:00,0.12799354111632874
193,0,5,2010-11-26 00:20:00+00:00,0.3155821514626344
194,0,10,2010-11-26 00:20:00+00:00,1.2660579681396484
195,0,15,2010-11-26 00:20:00+00:00,
196,0,20,2010-11-26 00:20:00+00:00,16.935145060221355
197,0,25,2010-11-26 00:20:00+00:00,
198,0,30,2010-11-26 00:20:00+00:00,
199,0,35,2010-11-26 00:20:00+00:00,
