,lon_rounded_up,lat_rounded_up,date,chlor_a
0,-95,-10,2013-10-09 00:05:01+00:00,0.08831636290081211
1,-95,-5,2013-10-09 00:05:01+00:00,0.14268564532806233
2,-95,0,2013-10-09 00:05:01+00:00,0.10613347319442601
3,-95,5,2013-10-09 00:05:01+00:00,0.13309753686189651
4,-95,10,2013-10-09 00:05:01+00:00,0.8766176501909891
5,-95,15,2013-10-09 00:05:01+00:00,0.20945844010760387
6,-95,20,2013-10-09 00:05:01+00:00,1.2293608842220733
7,-95,25,2013-10-09 00:05:01+00:00,0.5583060743577501
8,-95,30,2013-10-09 00:05:01+00:00,1.2955692179077798
9,-95,35,2013-10-09 00:05:01+00:00,
10,-90,-10,2013-10-09 00:05:01+00:00,
11,-90,-5,2013-10-09 00:05:01+00:00,0.157086272131313
12,-90,0,2013-10-09 00:05:01+00:00,0.5976814326583123
13,-90,5,2013-10-09 00:05:01+00:00,0.6554272239417082
14,-90,10,2013-10-09 00:05:01+00:00,1.3818688697332284
15,-90,15,2013-10-09 00:05:01+00:00,0.6173061401577331
16,-90,20,2013-10-09 00:05:01+00:00,1.6745988031553027
17,-90,25,2013-10-09 00:05:01+00:00,0.18381064985924458
18,-90,30,2013-10-09 00:05:01+00:00,1.2103330388091533
19,-90,35,2013-10-09 00:05:01+00:00,20.37807301680247
20,-85,-10,2013-10-09 00:05:01+00:00,0.18647051873532208
21,-85,-5,2013-10-09 00:05:01+00:00,0.19380289968338552
22,-85,0,2013-10-09 00:05:01+00:00,0.819416839367559
23,-85,5,2013-10-09 00:05:01+00:00,0.5891252420442079
24,-85,10,2013-10-09 00:05:01+00:00,1.2223984626113276
25,-85,15,2013-10-09 00:05:01+00:00,1.1705924472918372
26,-85,20,2013-10-09 00:05:01+00:00,
27,-85,25,2013-10-09 00:05:01+00:00,0.302632779591676
28,-85,30,2013-10-09 00:05:01+00:00,0.5643497813571778
29,-85,35,2013-10-09 00:05:01+00:00,7.823517392079036
30,-80,-10,2013-10-09 00:05:01+00:00,0.14398851556082568
31,-80,-5,2013-10-09 00:05:01+00:00,0.4933427588276787
32,-80,0,2013-10-09 00:05:01+00:00,0.6559636723525418
33,-80,5,2013-10-09 00:05:01+00:00,
34,-80,10,2013-10-09 00:05:01+00:00,
35,-80,15,2013-10-09 00:05:01+00:00,
36,-80,20,2013-10-09 00:05:01+00:00,0.03726024845224104
37,-80,25,2013-10-09 00:05:01+00:00,0.13083064947465453
38,-80,30,2013-10-09 00:05:01+00:00,1.232347762286663
39,-80,35,2013-10-09 00:05:01+00:00,2.959054670021903
40,-75,-10,2013-10-09 00:05:01+00:00,
41,-75,-5,2013-10-09 00:05:01+00:00,
42,-75,0,2013-10-09 00:05:01+00:00,
43,-75,5,2013-10-09 00:05:01+00:00,
44,-75,10,2013-10-09 00:05:01+00:00,
45,-75,15,2013-10-09 00:05:01+00:00,0.07089332563790886
46,-75,20,2013-10-09 00:05:01+00:00,0.0799099204041457
47,-75,25,2013-10-09 00:05:01+00:00,0.8117590806957125
48,-75,30,2013-10-09 00:05:01+00:00,0.170895843569969
49,-75,35,2013-10-09 00:05:01+00:00,1.1082713300560383
50,-70,-10,2013-10-09 00:05:01+00:00,
51,-70,-5,2013-10-09 00:05:01+00:00,
52,-70,0,2013-10-09 00:05:01+00:00,
53,-70,5,2013-10-09 00:05:01+00:00,
54,-70,10,2013-10-09 00:05:01+00:00,
55,-70,15,2013-10-09 00:05:01+00:00,28.837666829427082
56,-70,20,2013-10-09 00:05:01+00:00,1.2043497816901723
57,-70,25,2013-10-09 00:05:01+00:00,0.057973208467565644
58,-70,30,2013-10-09 00:05:01+00:00,0.0312522432985737
59,-70,35,2013-10-09 00:05:01+00:00,0.04624830384239338
60,-65,-10,2013-10-09 00:05:01+00:00,
61,-65,-5,2013-10-09 00:05:01+00:00,
62,-65,0,2013-10-09 00:05:01+00:00,
63,-65,5,2013-10-09 00:05:01+00:00,
64,-65,10,2013-10-09 00:05:01+00:00,
65,-65,15,2013-10-09 00:05:01+00:00,0.21930853761535993
66,-65,20,2013-10-09 00:05:01+00:00,0.1334654780755925
67,-65,25,2013-10-09 00:05:01+00:00,0.033536842141739846
68,-65,30,2013-10-09 00:05:01+00:00,0.029417949804116654
69,-65,35,2013-10-09 00:05:01+00:00,0.04192734365661939
70,-60,-10,2013-10-09 00:05:01+00:00,
71,-60,-5,2013-10-09 00:05:01+00:00,33.56978861490885
72,-60,0,2013-10-09 00:05:01+00:00,
73,-60,5,2013-10-09 00:05:01+00:00,
74,-60,10,2013-10-09 00:05:01+00:00,12.244694279185657
75,-60,15,2013-10-09 00:05:01+00:00,2.503896298359458
76,-60,20,2013-10-09 00:05:01+00:00,0.17263111589653862
77,-60,25,2013-10-09 00:05:01+00:00,0.043501429696334526
78,-60,30,2013-10-09 00:05:01+00:00,0.030687556676312025
79,-60,35,2013-10-09 00:05:01+00:00,0.045817542422030656
80,-55,-10,2013-10-09 00:05:01+00:00,
81,-55,-5,2013-10-09 00:05:01+00:00,
82,-55,0,2013-10-09 00:05:01+00:00,
83,-55,5,2013-10-09 00:05:01+00:00,
84,-55,10,2013-10-09 00:05:01+00:00,0.7753761925480582
85,-55,15,2013-10-09 00:05:01+00:00,
86,-55,20,2013-10-09 00:05:01+00:00,0.04703988417262031
87,-55,25,2013-10-09 00:05:01+00:00,0.03526994964737764
88,-55,30,2013-10-09 00:05:01+00:00,0.03120570108294487
89,-55,35,2013-10-09 00:05:01+00:00,0.03858491262960199
90,-50,-10,2013-10-09 00:05:01+00:00,
91,-50,-5,2013-10-09 00:05:01+00:00,
92,-50,0,2013-10-09 00:05:01+00:00,
93,-50,5,2013-10-09 00:05:01+00:00,0.45840667509897187
94,-50,10,2013-10-09 00:05:01+00:00,0.255038690111101
95,-50,15,2013-10-09 00:05:01+00:00,0.14442541880816603
96,-50,20,2013-10-09 00:05:01+00:00,0.04064831353676395
97,-50,25,2013-10-09 00:05:01+00:00,0.030543902149501864
98,-50,30,2013-10-09 00:05:01+00:00,0.030519240011551207
99,-50,35,2013-10-09 00:05:01+00:00,0.04469468590666869
100,-45,-10,2013-10-09 00:05:01+00:00,
101,-45,-5,2013-10-09 00:05:01+00:00,
102,-45,0,2013-10-09 00:05:01+00:00,
103,-45,5,2013-10-09 00:05:01+00:00,0.11939629167318344
104,-45,10,2013-10-09 00:05:01+00:00,
105,-45,15,2013-10-09 00:05:01+00:00,0.059704794785731534
106,-45,20,2013-10-09 00:05:01+00:00,0.04160133181399865
