,lon_rounded_up,lat_rounded_up,date,chlor_a
0,-95,-10,2016-07-16 00:30:01+00:00,0.1019743895134312
1,-95,-5,2016-07-16 00:30:01+00:00,0.15866093640138343
2,-95,0,2016-07-16 00:30:01+00:00,0.21273946602628846
3,-95,5,2016-07-16 00:30:01+00:00,0.2278322526990021
4,-95,10,2016-07-16 00:30:01+00:00,0.08782969291011493
5,-95,15,2016-07-16 00:30:01+00:00,0.23701615580636212
6,-95,20,2016-07-16 00:30:01+00:00,0.3092882060815418
7,-95,25,2016-07-16 00:30:01+00:00,0.2645730239333548
8,-95,30,2016-07-16 00:30:01+00:00,0.6018514496815116
9,-95,35,2016-07-16 00:30:01+00:00,
10,-90,-10,2016-07-16 00:30:01+00:00,0.12536264836807173
11,-90,-5,2016-07-16 00:30:01+00:00,0.19793554668072233
12,-90,0,2016-07-16 00:30:01+00:00,0.34286666104563845
13,-90,5,2016-07-16 00:30:01+00:00,0.3924426417528413
14,-90,10,2016-07-16 00:30:01+00:00,0.1349448753636124
15,-90,15,2016-07-16 00:30:01+00:00,0.22527568712830542
16,-90,20,2016-07-16 00:30:01+00:00,0.2535069876660903
17,-90,25,2016-07-16 00:30:01+00:00,0.08627381806572278
18,-90,30,2016-07-16 00:30:01+00:00,4.672414297128425
19,-90,35,2016-07-16 00:30:01+00:00,4.903402021953037
20,-85,-10,2016-07-16 00:30:01+00:00,0.11969428473422604
21,-85,-5,2016-07-16 00:30:01+00:00,0.23500361261351405
22,-85,0,2016-07-16 00:30:01+00:00,0.33632778955830467
23,-85,5,2016-07-16 00:30:01+00:00,
24,-85,10,2016-07-16 00:30:01+00:00,
25,-85,15,2016-07-16 00:30:01+00:00,
26,-85,20,2016-07-16 00:30:01+00:00,0.10360640858720606
27,-85,25,2016-07-16 00:30:01+00:00,0.1132610003703616
28,-85,30,2016-07-16 00:30:01+00:00,1.9595132159187094
29,-85,35,2016-07-16 00:30:01+00:00,5.377430512601097
30,-80,-10,2016-07-16 00:30:01+00:00,0.12061450779438018
31,-80,-5,2016-07-16 00:30:01+00:00,0.7972696123847983
32,-80,0,2016-07-16 00:30:01+00:00,0.9354902701665359
33,-80,5,2016-07-16 00:30:01+00:00,0.27329131369552917
34,-80,10,2016-07-16 00:30:01+00:00,0.35126076311011006
35,-80,15,2016-07-16 00:30:01+00:00,0.3098259415854229
36,-80,20,2016-07-16 00:30:01+00:00,0.11301057560947435
37,-80,25,2016-07-16 00:30:01+00:00,0.042370608415115966
38,-80,30,2016-07-16 00:30:01+00:00,0.200862426614883
39,-80,35,2016-07-16 00:30:01+00:00,1.1669753466070776
40,-75,-10,2016-07-16 00:30:01+00:00,0.6814859733641936
41,-75,-5,2016-07-16 00:30:01+00:00,1.2192401133551456
42,-75,0,2016-07-16 00:30:01+00:00,
43,-75,5,2016-07-16 00:30:01+00:00,1.259300875776219
44,-75,10,2016-07-16 00:30:01+00:00,2.351103186607361
45,-75,15,2016-07-16 00:30:01+00:00,0.08212393436294335
46,-75,20,2016-07-16 00:30:01+00:00,0.05867898185739765
47,-75,25,2016-07-16 00:30:01+00:00,0.7283993484516486
48,-75,30,2016-07-16 00:30:01+00:00,0.12015259258135871
49,-75,35,2016-07-16 00:30:01+00:00,0.15203016309628603
50,-70,-10,2016-07-16 00:30:01+00:00,1.184689700603485
51,-70,-5,2016-07-16 00:30:01+00:00,
52,-70,0,2016-07-16 00:30:01+00:00,
53,-70,5,2016-07-16 00:30:01+00:00,
54,-70,10,2016-07-16 00:30:01+00:00,
55,-70,15,2016-07-16 00:30:01+00:00,0.1694892372483026
56,-70,20,2016-07-16 00:30:01+00:00,0.13179298720539057
57,-70,25,2016-07-16 00:30:01+00:00,0.03618013550035162
58,-70,30,2016-07-16 00:30:01+00:00,0.025463323150138162
59,-70,35,2016-07-16 00:30:01+00:00,0.03955516092233097
60,-65,-10,2016-07-16 00:30:01+00:00,
61,-65,-5,2016-07-16 00:30:01+00:00,
62,-65,0,2016-07-16 00:30:01+00:00,
63,-65,5,2016-07-16 00:30:01+00:00,
64,-65,10,2016-07-16 00:30:01+00:00,
65,-65,15,2016-07-16 00:30:01+00:00,0.1739121451973915
66,-65,20,2016-07-16 00:30:01+00:00,0.25631696883920985
67,-65,25,2016-07-16 00:30:01+00:00,0.06468688242011152
68,-65,30,2016-07-16 00:30:01+00:00,0.01870432273406947
69,-65,35,2016-07-16 00:30:01+00:00,0.03791459409920254
70,-60,-10,2016-07-16 00:30:01+00:00,
71,-60,-5,2016-07-16 00:30:01+00:00,
72,-60,0,2016-07-16 00:30:01+00:00,
73,-60,5,2016-07-16 00:30:01+00:00,
74,-60,10,2016-07-16 00:30:01+00:00,3.8627950847148895
75,-60,15,2016-07-16 00:30:01+00:00,0.1369672827422619
76,-60,20,2016-07-16 00:30:01+00:00,0.12498907703492376
77,-60,25,2016-07-16 00:30:01+00:00,0.023364873289418737
78,-60,30,2016-07-16 00:30:01+00:00,0.019187897819133312
79,-60,35,2016-07-16 00:30:01+00:00,0.03623880427387723
80,-55,-10,2016-07-16 00:30:01+00:00,
81,-55,-5,2016-07-16 00:30:01+00:00,
82,-55,0,2016-07-16 00:30:01+00:00,12.424342019217354
83,-55,5,2016-07-16 00:30:01+00:00,45.90636348724365
84,-55,10,2016-07-16 00:30:01+00:00,1.4683059394826465
85,-55,15,2016-07-16 00:30:01+00:00,0.34790780013022216
86,-55,20,2016-07-16 00:30:01+00:00,0.16031068185685385
87,-55,25,2016-07-16 00:30:01+00:00,
88,-55,30,2016-07-16 00:30:01+00:00,0.023451379525500374
89,-55,35,2016-07-16 00:30:01+00:00,0.03493263142479957
90,-50,-10,2016-07-16 00:30:01+00:00,
91,-50,-5,2016-07-16 00:30:01+00:00,
92,-50,0,2016-07-16 00:30:01+00:00,14.558985922071669
93,-50,5,2016-07-16 00:30:01+00:00,11.5998939793618
94,-50,10,2016-07-16 00:30:01+00:00,1.3025217402002793
95,-50,15,2016-07-16 00:30:01+00:00,0.0799828998623058
