,lon_rounded_up,lat_rounded_up,date,chlor_a
0,-95,-10,2020-09-13 00:00:01+00:00,0.12249045366826265
1,-95,-5,2020-09-13 00:00:01+00:00,0.12306079842798663
2,-95,0,2020-09-13 00:00:01+00:00,0.16579292473896912
3,-95,5,2020-09-13 00:00:01+00:00,0.10889650339053737
4,-95,10,2020-09-13 00:00:01+00:00,0.1538674340199132
5,-95,15,2020-09-13 00:00:01+00:00,0.2106772842566653
6,-95,20,2020-09-13 00:00:01+00:00,0.33764258176492157
7,-95,25,2020-09-13 00:00:01+00:00,0.2580949266365567
8,-95,30,2020-09-13 00:00:01+00:00,0.0968329494490343
9,-95,35,2020-09-13 00:00:01+00:00,
10,-90,-10,2020-09-13 00:00:01+00:00,0.13117260488794125
11,-90,-5,2020-09-13 00:00:01+00:00,0.11625416229473301
12,-90,0,2020-09-13 00:00:01+00:00,0.4252996289693165
13,-90,5,2020-09-13 00:00:01+00:00,0.5742291975673751
14,-90,10,2020-09-13 00:00:01+00:00,0.16657243934786245
15,-90,15,2020-09-13 00:00:01+00:00,0.28750799672078275
16,-90,20,2020-09-13 00:00:01+00:00,0.3952248159050942
17,-90,25,2020-09-13 00:00:01+00:00,0.1530298762023449
18,-90,30,2020-09-13 00:00:01+00:00,0.07788195372337386
19,-90,35,2020-09-13 00:00:01+00:00,5.457592725753784
20,-85,-10,2020-09-13 00:00:01+00:00,0.12359586876630783
21,-85,-5,2020-09-13 00:00:01+00:00,0.121603102684021
22,-85,0,2020-09-13 00:00:01+00:00,
23,-85,5,2020-09-13 00:00:01+00:00,
24,-85,10,2020-09-13 00:00:01+00:00,0.19183816070909854
25,-85,15,2020-09-13 00:00:01+00:00,5.418185998653543
26,-85,20,2020-09-13 00:00:01+00:00,0.08370170975185526
27,-85,25,2020-09-13 00:00:01+00:00,0.1906421959813712
28,-85,30,2020-09-13 00:00:01+00:00,0.2115141509449509
29,-85,35,2020-09-13 00:00:01+00:00,3.9882277134926087
30,-80,-10,2020-09-13 00:00:01+00:00,0.16108477960030237
31,-80,-5,2020-09-13 00:00:01+00:00,0.9443072595379569
32,-80,0,2020-09-13 00:00:01+00:00,0.46355116582408395
33,-80,5,2020-09-13 00:00:01+00:00,0.10482579665748697
34,-80,10,2020-09-13 00:00:01+00:00,0.22498876971417459
35,-80,15,2020-09-13 00:00:01+00:00,3.5237988948822023
36,-80,20,2020-09-13 00:00:01+00:00,0.24910190434450596
37,-80,25,2020-09-13 00:00:01+00:00,
38,-80,30,2020-09-13 00:00:01+00:00,
39,-80,35,2020-09-13 00:00:01+00:00,2.5131849616765978
40,-75,-10,2020-09-13 00:00:01+00:00,0.34667998679527423
41,-75,-5,2020-09-13 00:00:01+00:00,
42,-75,0,2020-09-13 00:00:01+00:00,
43,-75,5,2020-09-13 00:00:01+00:00,
44,-75,10,2020-09-13 00:00:01+00:00,0.8725597325931577
45,-75,15,2020-09-13 00:00:01+00:00,0.0738652900883318
46,-75,20,2020-09-13 00:00:01+00:00,0.06723275736118053
47,-75,25,2020-09-13 00:00:01+00:00,0.4311981680890263
48,-75,30,2020-09-13 00:00:01+00:00,0.04258302014686313
49,-75,35,2020-09-13 00:00:01+00:00,0.23016017884037346
50,-70,-10,2020-09-13 00:00:01+00:00,
51,-70,-5,2020-09-13 00:00:01+00:00,
52,-70,0,2020-09-13 00:00:01+00:00,
53,-70,5,2020-09-13 00:00:01+00:00,
54,-70,10,2020-09-13 00:00:01+00:00,42.819503722652314
55,-70,15,2020-09-13 00:00:01+00:00,0.9224179271218322
56,-70,20,2020-09-13 00:00:01+00:00,0.07856422473035805
57,-70,25,2020-09-13 00:00:01+00:00,0.03633006753296289
58,-70,30,2020-09-13 00:00:01+00:00,0.024910645850908283
59,-70,35,2020-09-13 00:00:01+00:00,0.03773256298633832
60,-65,-10,2020-09-13 00:00:01+00:00,
61,-65,-5,2020-09-13 00:00:01+00:00,
62,-65,0,2020-09-13 00:00:01+00:00,
63,-65,5,2020-09-13 00:00:01+00:00,
64,-65,10,2020-09-13 00:00:01+00:00,
65,-65,15,2020-09-13 00:00:01+00:00,0.1663794465491484
